Security_Code, Market_Cap, Debt_to_Equity, RoCE, RoNW, Operating_Profit_per_share, Secutity_Id
524727, 53.99, --, -3.78, 59.79, 2.03, span-diagnostics-ltd
506910, 54.35, --, 13.70, 8.77, 9.43, jaysynth-dyestuff-(india)-ltd
526616, 54.73, 1.47, 10.45, 5.55, 8.01, national-plastic-industries-ltd
538713, 55.35, 0.06, 22.56, 16.73, 5.36, atishay-infotech-ltd
539287, 55.99, 0.88, 12.03, 4.00, 3.83, ortin-laboratories-ltd
505590, 61.35, 0.76, --, --, 0.27, svp-global-ventures-ltd
531712, 62.88, 0.03, 29.68, 18.31, 4.75, trilogic-digital-media-ltd
533316, 64.04, --, --, --, -0.18, stel-holdings limited
538964, 66.26, 0.32, 23.81, 18.26, 48.17, mercury-laboratories-ltd
532951, 67.07, 0.04, 5.80, -81.67, 5.27, gss-infotech-ltd
538795, 71.99, 0.38, 13.79, 9.41, 36.20, shree-ajit-pulp-and-paper-ltd
533170, 73.16, --, 9.60, 8.15, 1.17, tamboli-capital-ltd
532806, 75.00, 1.55, 3.14, -5.67, 2.71, ai-champdany-industries-ltd
531761, 80.13, 0.03, 6.60, 2.23, 1.29, amulya-leasing--finance-ltd
532372, 80.31, 0.18, 5.04, 4.08, 7.41, virinchi-technologies-ltd
500153, 95.49, --, 2.90, -0.09, 4.46, ganesh-benzoplast-ltd
531363, 97.43, 1.73, 10.10, 2.43, 45.10, karur-kcppackkagings-ltd
532341, 98.30, 0.15, 1.02, 0.16, 4.83, izmo-limited
531921, 100.83, 0.85, 15.18, 13.42, 28.68, agarwal-industrial-corporation-ltd
514300, 102.96, 0.81, 12.00, 1.85, 14.24, pioneer-embroideries-ltd
524324, 112.62, 2.86, 5.86, 20.00, 30.42, seya-industries-ltd
526423, 113.10, 0.74, 18.60, 5.19, 3.88, kriti-industries-(india)-ltd
532172, 121.06, 0.26, --, --, 0.73, sphere-global-services-ltd
530589, 123.75, 0.08, 11.74, 8.11, 3.95, prima-plastics-ltd
507779, 127.27, 1.26, 20.85, 20.68, 32.73, kanpur-plastipack-ltd
532878, 137.18, 0.33, 0.12, -1.61, 1.62, alpa-laboratories-ltd
522257, 142.47, 0.12, 20.82, 15.42, 1.82, rajoo-engineers-ltd
517536, 145.87, 0.26, 9.27, 4.08, 6.25, onward-technologies-ltd
533161, 157.53, 1.21, 12.25, 9.40, 11.12, emmbi-industries-ltd
516108, 162.30, 0.13, 18.36, 12.48, 19.48, south-india-paper-mills-ltd
532456, 163.06, 2.72, 16.77, 14.56, 67.23, compuage-infocom-ltd
524774, 186.76, 0.34, 27.73, 25.38, 23.73, ngl-fine-chem-ltd
503722, 201.80, 2.54, 12.05, 3.60, 83.85, banswara-syntex-ltd
505324, 207.43, 0.03, -4.43, -5.02, -3.06, manugraph-india-ltd
538540, 209.51, --, --, --, 0.01, ramchandra-leasing--finance-ltd
533296, 210.29, 1.69, -0.78, -27.36, 1.80, future-market-networks-ltd
524394, 231.80, 0.03, 5.84, 4.13, 7.88, vimta-labs-ltd
524075, 238.96, 0.30, 18.99, 14.75, 64.10, albert-david-ltd
507155, 239.63, 1.50, -5.43, -28.95, -3.48, jagatjit-industries-ltd
539301, 240.04, 0.22, 15.31, 8.69, 2.35, arvind-infrastructure-ltd
532934, 251.58, 0.34, 8.62, 6.05, 28.83, ppap-automotive-limited
532875, 255.41, 0.16, 2.34, 0.06, 6.83, allied-digital-services-ltd
504112, 256.94, 6.03, -3.09, 12.40, 0.11, nelco-ltd
526409, 282.22, 1.62, 11.34, 1.91, 39.19, kkalpana-industries-(india)-ltd
530759, 350.51, 0.52, 20.39, 18.09, 68.82, sterling-tools-ltd
530199, 374.74, 2.00, 10.95, 4.18, 12.89, themis-medicare-ltd
526397, 398.24, 0.01, 25.68, 24.22, 34.50, alphageo-(india)-ltd
518091, 424.80, 2.47, 15.55, 21.57, 27.86, anjani-portland-cement-ltd
523768, 430.05, 2.76, 6.50, 3.80, 3.22, gujarat-borosil-ltd
504959, 432.74, --, 28.77, 19.26, 76.88, stovec-industries-ltd
532637, 434.49, 2.42, 16.20, 20.91, 15.42, mangalam-drugs--organics-ltd
532790, 436.36, --, --, --, 1.09, tanla-solutions-ltd
517344, 467.19, --, 10.66, 6.89, 7.44, mindteck-(india)-ltd
509079, 480.73, 1.09, 19.44, 15.34, 1.84, gufic-biosciences-ltd
502137, 499.89, 0.65, 11.87, 8.11, 93.40, deccan-cements-ltd
532983, 517.08, 0.26, 2.35, 0.79, 8.57, rpg-life-sciences-ltd
500117, 531.60, 1.23, 1.17, -1.07, 3.03, dcw-ltd
502168, 565.64, 1.05, 16.05, 5.98, 20.08, ncl-industries-ltd
509220, 597.02, 0.34, 26.42, 17.03, 4.63, ptl-enterprises-ltd
509162, 598.50, --, 33.02, 25.45, 77.82, indag-rubber-ltd
533156, 601.37, 0.47, -15.85, -29.93, -12.92, vascon-engineers-ltd
532162, 626.41, 2.38, 5.84, -1.64, 18.62, jk-paper-ltd
532660, 705.84, 1.59, 8.95, 5.07, 65.24, vivimed-labs-ltd
500136, 749.29, 1.27, 6.99, 1.46, 11.36, ester-industries-ltd
519588, 803.13, 0.86, 32.04, 24.07, 30.96, dfm-foods-ltd
509557, 929.37, 0.10, 20.71, 13.89, 36.30, garware-wall-ropes-ltd
517080, 940.23, 0.01, 23.87, 15.41, 16.27, high-ground-enterprise-ltd
533121, 1028.72, 0.09, 32.19, 21.78, 31.47, sqs-india-bfsi-limited
517518, 1029.59, 0.96, 13.76, 11.40, 63.77, lloyd-electric--engineering-ltd
519552, 1197.07, 0.74, 16.41, 14.61, 35.36, heritage-foods-limited
530343, 1236.53, 0.72, 14.21, 10.90, 4.78, genus-power-infrastructures-ltd
526642, 1324.77, 0.59, 23.79, 16.37, 15.32, mirza-international-ltd
533758, 1365.30, 1.04, 13.51, 9.20, 40.31, apl-apollo-tubes-ltd
500148, 1419.68, 0.38, 11.68, 8.41, 51.88, uflex-ltd
539289, 1590.74, --, 6.20, 6.67, 2794.58, majesco-ltd
533217, 2121.08, 0.13, 23.72, 19.06, 22.68, hindustan-media-ventures-ltd
531882, 2679.45, 1.84, 17.99, 23.94, 14.55, kwality-limited
532767, 2687.14, 2.52, 7.65, 3.23, 68.67, gayatri-projects-ltd
521064, 2916.31, 1.52, 10.19, 8.09, 12.99, trident-ltd
532809, 2991.13, 0.14, 9.73, 10.05, 3.12, firstsource-solutions-ltd
500003, 3612.21, 0.25, 21.79, 26.66, 19.11, aegis-logistics-ltd
533088, 3814.47, 0.01, 17.23, 10.81, 20.43, mahindra-holidays--resorts-india-ltd
521016, 4049.65, 0.94, 47.43, 44.78, 60.00, indo-count-industries-ltd
500251, 5319.21, 0.05, 6.18, 7.29, 16.52, trent-ltd
523574, 6442.25, 0.81, 6.70, 1.43, 26.94, future-retail-ltd
500477, 26893.53, 0.63, 10.98, 8.17, 3.61, ashok-leyland-ltd
