Security_Code, Market_Cap, Debt_to_Equity, RoCE, RoNW, Operating_Profit_per_share, Secutity_Id
532633, 182.48, 0.01, -0.63, -1.51, 1.64, allsec-technologies-ltd
505324, 187.81, 0.03, -4.43, -5.02, -3.06, manugraph-india-ltd
523539, 191.40, 0.19, 13.99, 5.40, 40.94, precision-wires-india-ltd
511108, 196.17, 1.27, 11.19, 5.89, 25.17, shiva-texyarn-ltd
532820, 221.00, --, -8.72, 23.77, -3.37, e-land-apparel-limited
532934, 232.26, 0.34, 8.62, 6.05, 28.83, ppap-automotive-limited
500259, 277.95, 1.74, -2.95, -12.54, -2.41, lyka-labs-ltd
531879, 288.25, --, -12.16, 23.63, 21.48, pioneer-distilleries-ltd
506685, 318.95, --, 28.15, 18.83, 10.08, ultramarine--pigments-ltd
532637, 340.66, 2.42, 16.20, 20.91, 15.42, mangalam-drugs--organics-ltd
526397, 349.21, 0.01, 25.68, 24.22, 34.50, alphageo-(india)-ltd
526817, 355.71, 0.05, 13.88, 11.92, 59.90, cheviot-coltd
517344, 363.24, --, 10.66, 6.89, 7.44, mindteck-(india)-ltd
532983, 378.18, 0.26, 2.35, 0.79, 8.57, rpg-life-sciences-ltd
524764, 381.63, 0.85, 2.41, -9.72, 2.86, nutraplus-india-limited
532674, 390.55, 1.49, 8.56, 5.04, 50.51, bannari-amman-spinning-mills-ltd
509079, 417.69, 1.09, 19.44, 15.34, 1.84, gufic-biosciences-ltd
532888, 421.16, 0.56, 9.21, 4.91, 26.75, asian-granito-india-ltd
514010, 428.66, 2.14, 7.63, -6.43, 0.77, himachal-fibres-ltd
522295, 487.93, 0.08, 24.23, 18.95, 27.70, control-print-ltd
532663, 625.16, --, --, --, 10.60, sasken-communication-technologies-ltd
526725, 638.10, 0.02, 19.45, 12.58, 127.81, sandesh-ltd
516064, 892.24, --, --, --, 7.75, arrow-coated-products-ltd
517080, 906.27, 0.01, 23.87, 15.41, 16.27, high-ground-enterprise-ltd
533121, 919.40, 0.09, 32.19, 21.78, 31.47, sqs-india-bfsi-limited
537838, 1015.67, --, 1.85, 1.44, 0.00, mahadushi-international-trade-ltd
532539, 1312.06, 0.29, 16.50, 14.38, 71.49, minda-industries-ltd
532944, 1396.64, --, 2.77, 1.26, 8.86, onmobile-global-ltd
532497, 1636.38, 0.90, 11.35, 8.24, 12.81, radico-khaitan-ltd
538268, 2206.63, 0.03, 20.30, 14.20, 14.26, wonderla-holidays-ltd
532890, 2409.44, --, --, --, 0.11, take-solutions-ltd
532678, 2494.14, 1.96, 5.60, -3.00, 41.81, bombay-rayon-fashions-ltd
532767, 2507.23, 2.52, 7.65, 3.23, 68.67, gayatri-projects-ltd
532809, 2598.80, 0.14, 9.73, 10.05, 3.12, firstsource-solutions-ltd
500285, 3734.57, --, -182.18, 95.29, -15.90, spicejet-ltd
501455, 3801.08, --, 21.69, 9.99, 8.18, greaves-cotton-ltd
532749, 4857.74, 0.18, 10.84, 7.61, --, allcargo-logistics-ltd
