Security_Code, Market_Cap, Debt_to_Equity, RoCE, RoNW, Operating_Profit_per_share, Secutity_Id
500354, 69.23, 12.79, -1.76, -110.84, 3.58, rajshree-sugars--chemicals-ltd
532878, 72.70, 0.33, 0.12, -1.61, 1.62, alpa-laboratories-ltd
530505, 79.05, --, -3.48, 2930.16, -5.33, upper-ganges-sugar--industries-ltd
504028, 80.21, 0.80, 11.09, 4.07, 6.16, gee-ltd
507260, 80.47, --, 1.93, 59.08, 16.96, oudh-sugar-mills-ltd
532729, 82.07, 40.10, 1.17, -313.98, 12.37, uttam-sugar-mills-ltd
526423, 90.28, 0.74, 18.60, 5.19, 3.88, kriti-industries-(india)-ltd
532610, 101.15, 7.87, 7.53, -23.02, 57.13, dwarikesh-sugar-industries-ltd
509692, 106.47, 0.14, -3.63, -4.48, 7.39, indian-card-clothing-coltd
522101, 112.54, 0.29, 8.91, 4.21, 9.10, kilburn-engineering-ltd
530363, 125.33, 2.21, 3.36, -3.91, 1.86, ugar-sugar-works-ltd
523391, 129.09, 0.49, 9.32, 3.04, 15.94, nahar-polyfilms-ltd
538706, 137.58, 2.51, 16.79, 13.25, 15.50, ultracab-(india)-ltd
500239, 145.97, 2.22, 15.18, 0.34, 18.82, kg-denim-ltd
532413, 157.95, 0.20, -0.18, -0.60, -0.01, cerebra-integrated-technologies-ltd
500231, 185.60, 0.67, 30.95, 31.49, 7.45, umang-dairies-ltd
531082, 195.85, --, 3.24, 1.17, 1.52, alankit-ltd
500078, 215.05, 0.71, 15.05, 14.37, 82.39, camphor--allied-products-ltd
522029, 218.50, 0.43, 16.69, 13.25, 2.15, windsor-machines-ltd
532637, 237.34, 2.42, 16.20, 20.91, 15.42, mangalam-drugs--organics-ltd
506525, 275.27, 0.17, 4.06, 3.12, 2.52, kanoria-chemicals--industries-ltd
500119, 361.39, 3.61, 5.17, -2.52, 25.04, dhampur-sugar-mills-ltd
500052, 388.39, 0.37, 11.43, 4.78, 1.25, bhansali-engineering-polymers-ltd
533470, 389.23, 1.34, 13.69, -0.87, 19.63, rushil-decor-ltd
500097, 413.20, 1.79, 6.16, 0.32, 13.95, dalmia-bharat-sugar-and-industries-ltd
533317, 484.61, 1.00, 9.79, 11.00, 14.06, omkar-speciality-chemicals-ltd
530961, 573.31, 1.53, 15.46, 8.74, 0.65, vikas-globalone-ltd
532760, 605.90, 0.52, 13.23, 9.68, 18.97, deep-industries-ltd
507488, 612.60, 0.21, 21.01, 14.76, 30.12, gmbreweries-ltd
532783, 616.37, 3.05, 10.83, 10.15, 47.88, lt-foods-ltd
524226, 838.41, 0.37, 9.98, 10.19, 11.90, gujarat-ambuja-exports-ltd
532649, 1191.95, 0.90, 11.56, 6.91, 11.90, nectar-lifesciences-ltd
539351, 1393.84, 0.59, 6.95, 1.65, 5.89, prabhat-dairy-ltd
509496, 1599.68, 1.10, 4.38, 3.41, 48.01, itd-cementation-india-ltd
500495, 2218.03, 0.23, 7.19, 4.24, 13.53, escorts-ltd
532706, 2359.84, 0.32, 6.73, 3.63, 12.55, inox-leisure-ltd
531882, 2401.66, 1.84, 17.99, 23.94, 14.55, kwality-limited
530813, 4956.27, 1.02, 17.25, 22.30, 20.71, krbl-ltd
532927, 5649.96, --, --, --, 87.90, eclerx-services-ltd
530019, 6646.01, 1.07, 6.83, 10.54, 17.34, jubilant-life-sciences-limited
526612, 18104.41, 1.12, 32.53, 42.69, 94.33, blue-dart-express-ltd
500387, 44243.10, 0.12, 9.45, 8.07, 385.75, shree-cement-ltd
532321, 45336.44, 0.28, 26.04, 28.08, 74.93, cadila-healthcare-ltd
