Security_Code, Market_Cap, Debt_to_Equity, RoCE, RoNW, Operating_Profit_per_share, Secutity_Id
526821, 406.61, 0.01, 13.34, 17.08, 11.33, dai-ichi-karkaria-ltd
517330, 446.81, 0.92, 21.48, 17.56, 12.56, cmi-ltd
530377, 483.52, 0.70, 10.77, 7.77, 0.61, nila-infrastructures-ltd
532320, 504.80, 0.18, --, --, -0.01, vaarad-ventures-ltd
500097, 571.84, 1.79, 6.16, 0.32, 13.95, dalmia-bharat-sugar-and-industries-ltd
536170, 711.80, 1.05, 12.97, 7.99, 6.50, kushal-tradelink-ltd
500288, 724.95, 0.95, 2.47, 0.29, 1.04, morepen-laboratories-ltd
509557, 817.70, 0.10, 20.71, 13.89, 36.30, garware-wall-ropes-ltd
517080, 867.75, 0.01, 23.87, 15.41, 16.27, high-ground-enterprise-ltd
507488, 927.62, 0.21, 21.01, 14.76, 30.12, gmbreweries-ltd
539289, 928.25, --, 6.20, 6.67, 2794.58, majesco-ltd
532539, 1116.13, 0.29, 16.50, 14.38, 71.49, minda-industries-ltd
531426, 1574.54, 1.53, 12.64, 13.87, 73.07, tamil-nadu-newsprint--papers-ltd
