Security_Code, Market_Cap, Debt_to_Equity, RoCE, RoNW, Operating_Profit_per_share, Secutity_Id
524774, 164.64, 0.34, 27.73, 25.38, 23.73, ngl-fine-chem-ltd
526263, 165.86, 0.28, 27.26, 21.72, 20.11, mold-tek-technologies-ltd
532173, 171.36, 0.07, 6.84, 11.04, 1.28, cybertech-systems-and-software-ltd
520021, 171.64, 0.47, 6.43, 3.84, 20.88, omax-autos-ltd
505324, 195.26, 0.03, -4.43, -5.02, -3.06, manugraph-india-ltd
532633, 201.07, 0.01, -0.63, -1.51, 1.64, allsec-technologies-ltd
532737, 206.87, 0.19, 17.78, -14.95, 9.41, emkay-global-financial-services-ltd
511108, 209.89, 1.27, 11.19, 5.89, 25.17, shiva-texyarn-ltd
539301, 222.35, 0.22, 15.31, 8.69, 2.35, arvind-infrastructure-ltd
532923, 224.66, 0.50, 8.67, 9.65, 21.40, renaissance-jewellery-ltd
538595, 238.02, 0.31, 16.01, 11.12, 55.63, gloster-ltd
532764, 242.02, --, 2.71, 4.33, 3.71, geecee-ventures-limited
532934, 247.94, 0.34, 8.62, 6.05, 28.83, ppap-automotive-limited
517562, 256.70, --, -0.50, 0.01, -0.93, trigyn-technologies-ltd
506194, 256.84, 0.50, 16.66, 13.13, 3.14, arihant-superstructures-limited
524280, 293.27, 0.21, 13.47, 9.50, 7.69, kopran-ltd
500259, 299.10, 1.74, -2.95, -12.54, -2.41, lyka-labs-ltd
531633, 314.80, 0.43, 16.00, 13.26, 14.17, lincoln-pharmaceuticals-ltd
531879, 317.70, --, -12.16, 23.63, 21.48, pioneer-distilleries-ltd
506685, 334.27, --, 28.15, 18.83, 10.08, ultramarine--pigments-ltd
530759, 340.86, 0.52, 20.39, 18.09, 68.82, sterling-tools-ltd
526397, 360.06, 0.01, 25.68, 24.22, 34.50, alphageo-(india)-ltd
532637, 375.45, 2.42, 16.20, 20.91, 15.42, mangalam-drugs--organics-ltd
532790, 394.76, --, --, --, 1.09, tanla-solutions-ltd
517344, 411.63, --, 10.66, 6.89, 7.44, mindteck-(india)-ltd
532674, 411.97, 1.49, 8.56, 5.04, 50.51, bannari-amman-spinning-mills-ltd
504879, 429.50, 0.16, 10.99, 7.92, 2.47, orient-abrasives-ltd
526817, 435.45, 0.05, 13.88, 11.92, 59.90, cheviot-coltd
501423, 446.70, 0.89, 14.61, 16.62, 31.84, shaily-engineering-plastics-ltd
509079, 448.63, 1.09, 19.44, 15.34, 1.84, gufic-biosciences-ltd
532983, 452.43, 0.26, 2.35, 0.79, 8.57, rpg-life-sciences-ltd
502137, 463.12, 0.65, 11.87, 8.11, 93.40, deccan-cements-ltd
502168, 478.99, 1.05, 16.05, 5.98, 20.08, ncl-industries-ltd
500214, 488.86, 0.21, 18.36, 11.86, 34.73, ion-exchange-(india)-ltd
523648, 523.81, 0.13, 26.09, 19.06, 39.09, plastiblends-india-ltd
532162, 635.29, 2.38, 5.84, -1.64, 18.62, jk-paper-ltd
533569, 688.10, 0.95, 9.75, 6.17, 9.67, srs-ltd
505710, 699.39, 0.23, 22.14, 15.04, 3.26, grauer--weil-(india)-ltd
532663, 727.58, --, --, --, 10.60, sasken-communication-technologies-ltd
532815, 741.76, 0.60, 20.99, 13.83, 101.90, sms-pharmaceuticals-ltd
532783, 777.74, 3.05, 10.83, 10.15, 47.88, lt-foods-ltd
500288, 1005.01, 0.95, 2.47, 0.29, 1.04, morepen-laboratories-ltd
532356, 1015.01, 2.19, -3.03, -26.66, -0.70, triveni-engineering--industries-ltd
532944, 1440.97, --, 2.77, 1.26, 8.86, onmobile-global-ltd
530367, 1482.92, 1.00, 16.58, 19.16, 11.84, nrb-bearings-ltd
539289, 1486.48, --, 6.20, 6.67, 2794.58, majesco-ltd
590005, 1523.90, --, --, --, 1028.55, tide-water-oil-(india)-ltd
539351, 1569.66, 0.59, 6.95, 1.65, 5.89, prabhat-dairy-ltd
533217, 2090.25, 0.13, 23.72, 19.06, 22.68, hindustan-media-ventures-ltd
532678, 2566.82, 1.96, 5.60, -3.00, 41.81, bombay-rayon-fashions-ltd
532767, 2586.99, 2.52, 7.65, 3.23, 68.67, gayatri-projects-ltd
532809, 2853.65, 0.14, 9.73, 10.05, 3.12, firstsource-solutions-ltd
533400, 3812.12, 0.59, -2.63, -10.13, -0.26, future-consumer-enterprise-limited
532714, 4068.42, 1.32, 16.89, 9.96, 12.74, kec-international-ltd
500285, 4139.20, --, -182.18, 95.29, -15.90, spicejet-ltd
500163, 7115.11, 0.16, 19.37, 14.16, 69.24, godfrey-phillips-india-ltd
532522, 17486.25, 0.42, 15.85, 15.51, 19.19, petronet-lng-ltd
