Security_Code, Market_Cap, Debt_to_Equity, RoCE, RoNW, Operating_Profit_per_share, Secutity_Id
504028, 100.06, 0.80, 11.09, 4.07, 6.16, gee-ltd
507260, 103.54, --, 1.93, 59.08, 16.96, oudh-sugar-mills-ltd
522108, 109.41, 0.60, 5.39, 1.32, 24.48, yuken-india-ltd
538743, 113.42, --, --, --, 3.38, green-field-agri-ventures-ltd
500234, 115.29, 0.19, 8.42, 7.75, 23.35, kakatiya-cement-sugar--industries-ltd
532713, 117.86, 1.66, 6.88, 11.31, 1.64, sakuma-exports-ltd
506248, 119.67, 1.43, 23.04, 20.26, 8.04, amines--plasticizers-ltd
532785, 122.31, 0.54, 19.07, 12.18, 17.47, ruchira-papers-ltd
532729, 126.62, 40.10, 1.17, -313.98, 12.37, uttam-sugar-mills-ltd
517356, 127.06, --, 1.02, 0.62, -0.02, aci-infocom-ltd
523792, 136.60, 0.03, 17.69, 12.35, 40.50, mazda-ltd
532610, 139.74, 7.87, 7.53, -23.02, 57.13, dwarikesh-sugar-industries-ltd
532920, 139.81, 0.43, 8.04, -0.96, 18.99, empee-distilleries-ltd
530363, 147.38, 2.21, 3.36, -3.91, 1.86, ugar-sugar-works-ltd
533296, 151.37, 1.69, -0.78, -27.36, 1.80, future-market-networks-ltd
590043, 155.36, 0.50, 17.73, 14.65, 13.50, harita-seating-systems-ltd
511108, 156.42, 1.27, 11.19, 5.89, 25.17, shiva-texyarn-ltd
506405, 158.58, 1.49, 29.02, 63.91, 8.46, dharamsi-morarji-chemical-coltd
526263, 165.28, 0.28, 27.26, 21.72, 20.11, mold-tek-technologies-ltd
532633, 174.25, 0.01, -0.63, -1.51, 1.64, allsec-technologies-ltd
536264, 198.76, 0.30, 25.76, 19.58, 24.44, tiger-logistics-(india)-ltd
532875, 198.83, 0.16, 2.34, 0.06, 6.83, allied-digital-services-ltd
506194, 209.71, 0.50, 16.66, 13.13, 3.14, arihant-superstructures-limited
532923, 223.23, 0.50, 8.67, 9.65, 21.40, renaissance-jewellery-ltd
531879, 250.63, --, -12.16, 23.63, 21.48, pioneer-distilleries-ltd
530307, 279.53, 0.63, 27.66, 24.48, 38.79, chaman-lal-setia-exports-ltd
533192, 298.77, 0.46, -7.44, -7.55, -1.94, kcp-sugar--industries-corporation-ltd
506685, 315.01, --, 28.15, 18.83, 10.08, ultramarine--pigments-ltd
507315, 321.35, 47.06, 9.73, -203.40, 11.57, sakthi-sugars-ltd
530199, 326.81, 2.00, 10.95, 4.18, 12.89, themis-medicare-ltd
532457, 355.87, 0.43, 11.97, 12.36, 60.82, gulshan-polyols-ltd
530843, 359.57, 0.09, 44.33, 31.85, 11.54, cupid-ltd
500166, 392.47, 0.04, 14.57, 10.43, 16.30, goodricke-group-ltd
524019, 393.50, 9.22, 4.12, -37.26, 10.07, hydro-s--s-industries-ltd
509079, 394.49, 1.09, 19.44, 15.34, 1.84, gufic-biosciences-ltd
500119, 405.43, 3.61, 5.17, -2.52, 25.04, dhampur-sugar-mills-ltd
522295, 481.77, 0.08, 24.23, 18.95, 27.70, control-print-ltd
539113, 530.91, 0.16, 20.54, 13.33, 270.18, paul-merchants-ltd
508814, 553.26, 0.96, 11.93, 9.83, 62.97, cosmo-films-ltd
500136, 653.81, 1.27, 6.99, 1.46, 11.36, ester-industries-ltd
532783, 713.19, 3.05, 10.83, 10.15, 47.88, lt-foods-ltd
532382, 818.39, --, 3.56, 2.85, 1.95, balaji-telefilms-ltd
532508, 1383.64, 57.32, 2.14, -730.03, 41.12, jindal-stainless-ltd
532497, 1623.74, 0.90, 11.35, 8.24, 12.81, radico-khaitan-ltd
500038, 1765.85, 1.43, 0.94, -5.11, 5.00, balrampur-chini-mills-ltd
532504, 1932.95, 0.08, 11.57, 8.64, 64.81, navin-fluorine-international-limited
521064, 2753.44, 1.52, 10.19, 8.09, 12.99, trident-ltd
524552, 2884.25, 1.32, 9.62, 10.48, 18.78, shasun-pharmaceuticals-ltd
533400, 3736.86, 0.59, -2.63, -10.13, -0.26, future-consumer-enterprise-limited
532541, 3798.19, 0.02, 17.81, 14.47, 37.70, niit-technologies-ltd
504067, 4576.75, --, 32.98, 23.76, 60.14, zensar-technologies-ltd
500163, 6596.99, 0.16, 19.37, 14.16, 69.24, godfrey-phillips-india-ltd
532531, 8223.57, 0.22, 10.26, 36.10, 22.46, strides-arcolab-ltd
533206, 12037.58, 0.24, 17.73, 16.43, 5.90, sjvn-ltd
