Security_Code, Market_Cap, Debt_to_Equity, RoCE, RoNW, Operating_Profit_per_share, Secutity_Id
526775, 42.69, --, --, --, 0.12, valiant-communications-ltd
590082, 53.75, 0.08, 11.38, 6.36, 5.82, lohia-securities-ltd
532376, 55.87, 0.84, -16.90, -42.04, -4.06, mro-tek-ltd
517522, 55.88, 0.74, 13.05, 7.79, 47.54, rajratan-global-wire-ltd
530317, 66.08, 0.65, 25.07, 27.92, 7.68, godavari-drugs-ltd
530505, 66.97, --, -3.48, 2930.16, -5.33, upper-ganges-sugar--industries-ltd
516082, 67.06, 4.32, 4.54, -43.84, 17.83, nragarwal-industries-ltd
507260, 73.86, --, 1.93, 59.08, 16.96, oudh-sugar-mills-ltd
532729, 74.03, 40.10, 1.17, -313.98, 12.37, uttam-sugar-mills-ltd
531744, 74.49, 0.27, 12.19, 8.57, 4.23, gini-silk-mills-ltd
532626, 78.04, 1.78, 18.88, 21.09, 30.51, pondy-oxides--chemicals-ltd
532989, 81.16, 0.89, 15.69, 8.52, -8.45, bafna-pharmaceuticals-ltd
532713, 84.84, 1.66, 6.88, 11.31, 1.64, sakuma-exports-ltd
500356, 86.71, --, -21.15, 502.67, -6.31, shree-rama-newsprint-ltd
532610, 91.77, 7.87, 7.53, -23.02, 57.13, dwarikesh-sugar-industries-ltd
509692, 95.87, 0.14, -3.63, -4.48, 7.39, indian-card-clothing-coltd
506879, 102.65, --, 111.26, -584.96, 4.33, gujarat-themis-biosyn-ltd
533161, 107.47, 1.21, 12.25, 9.40, 11.12, emmbi-industries-ltd
500322, 144.80, 5.73, -3.50, -106.24, -1.67, panyam-cements--mineral-industries-ltd
517562, 154.75, --, -0.50, 0.01, -0.93, trigyn-technologies-ltd
524689, 154.75, 4.48, -2.02, -57.53, 4.26, parenteral-drugs-(india)-ltd
526227, 185.60, 2.21, 12.42, 5.63, 24.65, filatex-india-ltd
524518, 186.71, --, --, --, -5.15, krebs-biochemicals--industries-ltd
532521, 207.36, --, 2.91, 2.91, -0.83, palred-technologies-limited
530307, 208.58, 0.63, 27.66, 24.48, 38.79, chaman-lal-setia-exports-ltd
507458, 216.83, --, -20.04, -158.01, -55.23, united-breweries-(holdings)-ltd
500259, 226.48, 1.74, -2.95, -12.54, -2.41, lyka-labs-ltd
524019, 231.52, 9.22, 4.12, -37.26, 10.07, hydro-s--s-industries-ltd
534532, 232.61, 1.26, 14.08, 11.74, 6.40, lypsa-gems--jewellery-ltd
538598, 250.31, 1.32, 10.48, 5.30, 1512.25, vishal-fabrics-ltd
532543, 319.67, 0.09, 10.26, 3.96, 2.84, gp-petroleums-limited
509079, 324.10, 1.09, 19.44, 15.34, 1.84, gufic-biosciences-ltd
514010, 343.28, 2.14, 7.63, -6.43, 0.77, himachal-fibres-ltd
500119, 345.24, 3.61, 5.17, -2.52, 25.04, dhampur-sugar-mills-ltd
533470, 352.08, 1.34, 13.69, -0.87, 19.63, rushil-decor-ltd
532790, 352.64, --, --, --, 1.09, tanla-solutions-ltd
517330, 355.01, 0.92, 21.48, 17.56, 12.56, cmi-ltd
524764, 376.73, 0.85, 2.41, -9.72, 2.86, nutraplus-india-limited
500097, 377.58, 1.79, 6.16, 0.32, 13.95, dalmia-bharat-sugar-and-industries-ltd
532888, 404.90, 0.56, 9.21, 4.91, 26.75, asian-granito-india-ltd
536170, 435.38, 1.05, 12.97, 7.99, 6.50, kushal-tradelink-ltd
508814, 463.45, 0.96, 11.93, 9.83, 62.97, cosmo-films-ltd
533317, 476.79, 1.00, 9.79, 11.00, 14.06, omkar-speciality-chemicals-ltd
532783, 549.18, 3.05, 10.83, 10.15, 47.88, lt-foods-ltd
532663, 582.02, --, --, --, 10.60, sasken-communication-technologies-ltd
532760, 586.63, 0.52, 13.23, 9.68, 18.97, deep-industries-ltd
530441, 651.00, --, --, --, 0.00, mahanivesh-(india)-ltd
532382, 699.71, --, 3.56, 2.85, 1.95, balaji-telefilms-ltd
532815, 701.13, 0.60, 20.99, 13.83, 101.90, sms-pharmaceuticals-ltd
519602, 750.49, 0.20, 13.04, 10.86, 1.47, kellton-tech-solutions-ltd
516064, 754.41, --, --, --, 7.75, arrow-coated-products-ltd
532356, 945.37, 2.19, -3.03, -26.66, -0.70, triveni-engineering--industries-ltd
530343, 951.40, 0.72, 14.21, 10.90, 4.78, genus-power-infrastructures-ltd
519552, 1070.40, 0.74, 16.41, 14.61, 35.36, heritage-foods-limited
532508, 1116.03, 57.32, 2.14, -730.03, 41.12, jindal-stainless-ltd
539351, 1254.16, 0.59, 6.95, 1.65, 5.89, prabhat-dairy-ltd
590066, 1281.48, 1.00, 10.37, 4.23, 7.50, kcpltd
526521, 1485.96, 0.68, 3.85, 5.57, 8.96, sanghi-industries-ltd
500304, 1655.01, 0.13, -1.62, -14.30, -0.53, niit-ltd
500495, 2176.35, 0.23, 7.19, 4.24, 13.53, escorts-ltd
532678, 2320.50, 1.96, 5.60, -3.00, 41.81, bombay-rayon-fashions-ltd
500227, 2339.53, 0.33, 13.77, 10.51, 67.22, jindal-poly-films-ltd
531882, 2356.82, 1.84, 17.99, 23.94, 14.55, kwality-limited
506943, 2604.40, 0.10, 14.78, 11.17, 22.75, jbchemicals--pharmaceuticals-ltd
511196, 2638.60, 9.00, 9.69, 11.17, 282.02, can-fin-homes-ltd
500285, 2643.58, --, -182.18, 95.29, -15.90, spicejet-ltd
523756, 2925.45, 5.00, 9.98, 3.32, 33.27, srei-infrastructure-finance-ltd
532541, 3327.05, 0.02, 17.81, 14.47, 37.70, niit-technologies-ltd
504067, 4244.37, --, 32.98, 23.76, 60.14, zensar-technologies-ltd
500033, 4381.01, 0.01, 9.90, 7.69, 111.57, force-motors-ltd
506076, 4393.65, --, 24.32, 16.46, 29.82, grindwell-norton-ltd
531531, 5088.40, 2.14, 15.87, 17.68, 18.25, hatsun-agro-product-ltd
533150, 7276.25, 0.99, 7.90, 6.66, 5.41, godrej-properties-ltd
500233, 7280.55, 0.11, 31.81, 23.31, 36.00, kajaria-ceramics-ltd
526299, 8786.19, 0.03, 17.66, 13.65, 28.96, mphasis-ltd
533206, 11892.80, 0.24, 17.73, 16.43, 5.90, sjvn-ltd
505537, 41745.90, 0.79, 26.45, 27.67, 10.88, zee-entertainment-enterprises-ltd
532321, 44266.63, 0.28, 26.04, 28.08, 74.93, cadila-healthcare-ltd
500124, 73614.06, 0.29, 15.43, 15.79, 140.34, drreddys-laboratories-ltd
