Security_Code, Market_Cap, Debt_to_Equity, RoCE, RoNW, Operating_Profit_per_share, Secutity_Id
534312, 580.59, 0.04, 33.12, 22.13, 11.20, mt-educare-ltd
532864, 585.95, 0.29, 9.42, 7.79, 5.19, nelcast-ltd
517518, 1023.93, 0.96, 13.76, 11.40, 63.77, lloyd-electric--engineering-ltd
514234, 1117.21, 1.44, 15.37, 13.87, 52.96, sangam-(india)-ltd
530343, 1141.51, 0.72, 14.21, 10.90, 4.78, genus-power-infrastructures-ltd
533758, 1330.14, 1.04, 13.51, 9.20, 40.31, apl-apollo-tubes-ltd
532539, 1396.55, 0.29, 16.50, 14.38, 71.49, minda-industries-ltd
530367, 1476.13, 1.00, 16.58, 19.16, 11.84, nrb-bearings-ltd
533276, 1562.29, 0.98, 21.85, 12.40, 6.39, bs-ltd
532778, 1634.57, 3.25, -0.52, -33.10, -0.24, lanco-infratech-ltd
500266, 1705.43, --, 21.70, 21.70, -4.37, maharashtra-scooters-ltd
532349, 2448.81, 0.48, 15.90, 13.39, 22.51, transport-corporation-of-india-ltd
531882, 2603.99, 1.84, 17.99, 23.94, 14.55, kwality-limited
532678, 2673.16, 1.96, 5.60, -3.00, 41.81, bombay-rayon-fashions-ltd
521064, 2827.24, 1.52, 10.19, 8.09, 12.99, trident-ltd
500003, 3630.58, 0.25, 21.79, 26.66, 19.11, aegis-logistics-ltd
533400, 3770.68, 0.59, -2.63, -10.13, -0.26, future-consumer-enterprise-limited
500163, 7184.78, 0.16, 19.37, 14.16, 69.24, godfrey-phillips-india-ltd
500490, 18989.46, --, --, --, 84.05, bajaj-holdings--investment-ltd
