Security_Code, Market_Cap, Debt_to_Equity, RoCE, RoNW, Operating_Profit_per_share, Secutity_Id
532713, 97.98, 1.66, 6.88, 11.31, 1.64, sakuma-exports-ltd
531739, 99.18, 0.15, 4.50, 2.56, 0.16, gennex-laboratories-ltd
531129, 100.82, 0.59, 22.04, 16.18, 44.07, inani-marbles--industries-ltd
532323, 101.21, 0.26, 5.84, 2.57, 0.51, shiva-cement-ltd
533161, 120.47, 1.21, 12.25, 9.40, 11.12, emmbi-industries-ltd
532633, 157.56, 0.01, -0.63, -1.51, 1.64, allsec-technologies-ltd
505324, 170.78, 0.03, -4.43, -5.02, -3.06, manugraph-india-ltd
536264, 190.31, 0.30, 25.76, 19.58, 24.44, tiger-logistics-(india)-ltd
518011, 196.17, 2.46, 17.36, 60.94, 31.99, keerthi-industries-ltd
538540, 205.93, --, --, --, 0.01, ramchandra-leasing--finance-ltd
531879, 219.43, --, -12.16, 23.63, 21.48, pioneer-distilleries-ltd
517562, 222.27, --, -0.50, 0.01, -0.93, trigyn-technologies-ltd
530331, 278.83, 0.07, 47.00, 30.74, 60.69, premco-global-ltd
534532, 282.20, 1.26, 14.08, 11.74, 6.40, lypsa-gems--jewellery-ltd
530199, 289.64, 2.00, 10.95, 4.18, 12.89, themis-medicare-ltd
532637, 303.76, 2.42, 16.20, 20.91, 15.42, mangalam-drugs--organics-ltd
514010, 379.50, 2.14, 7.63, -6.43, 0.77, himachal-fibres-ltd
501423, 420.83, 0.89, 14.61, 16.62, 31.84, shaily-engineering-plastics-ltd
522295, 434.50, 0.08, 24.23, 18.95, 27.70, control-print-ltd
524174, 484.73, 0.52, 27.26, 37.99, 9.98, kesar-petroproducts-ltd
505710, 607.57, 0.23, 22.14, 15.04, 3.26, grauer--weil-(india)-ltd
526725, 617.10, 0.02, 19.45, 12.58, 127.81, sandesh-ltd
517080, 881.94, 0.01, 23.87, 15.41, 16.27, high-ground-enterprise-ltd
500288, 939.43, 0.95, 2.47, 0.29, 1.04, morepen-laboratories-ltd
521064, 2664.37, 1.52, 10.19, 8.09, 12.99, trident-ltd
532705, 5099.83, 0.61, 22.21, 21.63, 13.30, jagran-prakashan-ltd
500674, 10622.36, --, 20.67, 17.78, 147.14, sanofi-india-ltd
