Security_Code, Market_Cap, Debt_to_Equity, RoCE, RoNW, Operating_Profit_per_share, Secutity_Id
532878, 124.46, 0.33, 0.12, -1.61, 1.62, alpa-laboratories-ltd
522257, 135.79, 0.12, 20.82, 15.42, 1.82, rajoo-engineers-ltd
524824, 144.04, 0.87, 11.44, 7.50, 13.62, bal-pharma-ltd
533161, 144.62, 1.21, 12.25, 9.40, 11.12, emmbi-industries-ltd
532920, 150.65, 0.43, 8.04, -0.96, 18.99, empee-distilleries-ltd
500343, 167.28, 0.41, 12.85, 11.17, 6.87, pudumjee-pulp--paper-mills-ltd
524774, 172.86, 0.34, 27.73, 25.38, 23.73, ngl-fine-chem-ltd
533296, 173.99, 1.69, -0.78, -27.36, 1.80, future-market-networks-ltd
505324, 192.83, 0.03, -4.43, -5.02, -3.06, manugraph-india-ltd
532737, 202.10, 0.19, 17.78, -14.95, 9.41, emkay-global-financial-services-ltd
532633, 211.05, 0.01, -0.63, -1.51, 1.64, allsec-technologies-ltd
507155, 217.59, 1.50, -5.43, -28.95, -3.48, jagatjit-industries-ltd
533104, 226.36, 0.35, 5.09, 1.51, 16.92, globus-spirits-ltd
504112, 229.78, 6.03, -3.09, 12.40, 0.11, nelco-ltd
532722, 230.28, --, -9.78, 325.15, -3.05, nitco-ltd
532875, 232.09, 0.16, 2.34, 0.06, 6.83, allied-digital-services-ltd
539301, 233.45, 0.22, 15.31, 8.69, 2.35, arvind-infrastructure-ltd
532934, 252.00, 0.34, 8.62, 6.05, 28.83, ppap-automotive-limited
500078, 260.07, 0.71, 15.05, 14.37, 82.39, camphor--allied-products-ltd
506194, 263.42, 0.50, 16.66, 13.13, 3.14, arihant-superstructures-limited
526409, 269.52, 1.62, 11.34, 1.91, 39.19, kkalpana-industries-(india)-ltd
517562, 282.29, --, -0.50, 0.01, -0.93, trigyn-technologies-ltd
524280, 292.65, 0.21, 13.47, 9.50, 7.69, kopran-ltd
500259, 301.04, 1.74, -2.95, -12.54, -2.41, lyka-labs-ltd
531879, 307.93, --, -12.16, 23.63, 21.48, pioneer-distilleries-ltd
531633, 323.12, 0.43, 16.00, 13.26, 14.17, lincoln-pharmaceuticals-ltd
530759, 336.07, 0.52, 20.39, 18.09, 68.82, sterling-tools-ltd
530199, 340.04, 2.00, 10.95, 4.18, 12.89, themis-medicare-ltd
506685, 343.03, --, 28.15, 18.83, 10.08, ultramarine--pigments-ltd
526397, 376.40, 0.01, 25.68, 24.22, 34.50, alphageo-(india)-ltd
524764, 385.58, 0.85, 2.41, -9.72, 2.86, nutraplus-india-limited
532637, 394.16, 2.42, 16.20, 20.91, 15.42, mangalam-drugs--organics-ltd
500166, 406.08, 0.04, 14.57, 10.43, 16.30, goodricke-group-ltd
517344, 415.89, --, 10.66, 6.89, 7.44, mindteck-(india)-ltd
532790, 416.57, --, --, --, 1.09, tanla-solutions-ltd
532888, 426.58, 0.56, 9.21, 4.91, 26.75, asian-granito-india-ltd
504879, 439.08, 0.16, 10.99, 7.92, 2.47, orient-abrasives-ltd
514010, 442.03, 2.14, 7.63, -6.43, 0.77, himachal-fibres-ltd
509079, 471.06, 1.09, 19.44, 15.34, 1.84, gufic-biosciences-ltd
502137, 474.85, 0.65, 11.87, 8.11, 93.40, deccan-cements-ltd
502168, 491.92, 1.05, 16.05, 5.98, 20.08, ncl-industries-ltd
532864, 578.99, 0.29, 9.42, 7.79, 5.19, nelcast-ltd
533569, 708.99, 0.95, 9.75, 6.17, 9.67, srs-ltd
532815, 772.66, 0.60, 20.99, 13.83, 101.90, sms-pharmaceuticals-ltd
517080, 923.50, 0.01, 23.87, 15.41, 16.27, high-ground-enterprise-ltd
532356, 995.67, 2.19, -3.03, -26.66, -0.70, triveni-engineering--industries-ltd
533121, 999.67, 0.09, 32.19, 21.78, 31.47, sqs-india-bfsi-limited
530343, 1040.07, 0.72, 14.21, 10.90, 4.78, genus-power-infrastructures-ltd
533265, 1200.03, 0.40, 8.76, 8.27, 17.80, gallantt-ispat-ltd
532539, 1463.58, 0.29, 16.50, 14.38, 71.49, minda-industries-ltd
539289, 1497.20, --, 6.20, 6.67, 2794.58, majesco-ltd
530367, 1532.35, 1.00, 16.58, 19.16, 11.84, nrb-bearings-ltd
500266, 1702.57, --, 21.70, 21.70, -4.37, maharashtra-scooters-ltd
532890, 2490.84, --, --, --, 0.11, take-solutions-ltd
531882, 2491.34, 1.84, 17.99, 23.94, 14.55, kwality-limited
533400, 3845.27, 0.59, -2.63, -10.13, -0.26, future-consumer-enterprise-limited
504067, 4824.32, --, 32.98, 23.76, 60.14, zensar-technologies-ltd
500163, 7447.09, 0.16, 19.37, 14.16, 69.24, godfrey-phillips-india-ltd
524816, 9423.70, 0.30, 17.45, 17.39, 68.77, natco-pharma-ltd
