Security_Code, Market_Cap, Debt_to_Equity, RoCE, RoNW, Operating_Profit_per_share, Secutity_Id
531236, 17.04, 0.39, 13.93, 11.87, 10.74, mewar-polytex-ltd
504646, 18.93, 0.32, -11.37, -13.77, 0.60, bhagwati-autocast-ltd
532986, 21.48, 0.56, 6.17, 0.69, 13.44, niraj-cement-structurals-ltd
538922, 21.64, 0.20, 12.63, 17.95, 3.61, css-technergy-ltd
531569, 22.68, 1.70, 6.19, -7.51, 9.09, sanjivani-paranteral-ltd
514448, 22.86, 2.20, 6.38, 5.05, 2.25, jyoti-resins--adhesives-ltd
533294, 22.97, 0.49, -1.49, -7.73, -0.49, ravi-kumar-distilleries-ltd
539447, 28.52, 0.91, 7.35, -0.30, 12.58, beardsell-ltd
539287, 34.73, 0.88, 12.03, 4.00, 3.83, ortin-laboratories-ltd
537707, 48.73, 0.43, -2.68, -4.06, 1.22, ett-ltd
524202, 52.53, 2.04, 7.24, 3.14, 6.08, lactose-(india)-ltd
526179, 52.90, 0.61, -20.21, -12.07, -5.25, ludlow-jute--specialities-ltd
523371, 61.53, --, 107.56, 47.09, -13.16, mawana-sugars-ltd
531324, 63.35, 24.80, 15.05, 48.21, 3.96, roselabs-finance-ltd
536974, 65.49, 0.95, 23.20, 10.67, 12.82, captain-polyplast-ltd
532651, 68.59, 0.19, 2.01, 1.84, 1.42, spl-industries-ltd
524654, 73.25, 0.12, 15.41, 12.05, 21.59, natural-capsules-ltd
517522, 73.55, 0.74, 13.05, 7.79, 47.54, rajratan-global-wire-ltd
537524, 80.50, --, --, --, -0.84, hindusthan-safety-glass-industries-ltd
513554, 87.39, 1.08, 5.45, 2.28, 11.83, mahamaya-steel-industries-ltd
531739, 90.83, 0.15, 4.50, 2.56, 0.16, gennex-laboratories-ltd
532713, 94.61, 1.66, 6.88, 11.31, 1.64, sakuma-exports-ltd
532920, 101.22, 0.43, 8.04, -0.96, 18.99, empee-distilleries-ltd
531129, 105.17, 0.59, 22.04, 16.18, 44.07, inani-marbles--industries-ltd
530363, 121.50, 2.21, 3.36, -3.91, 1.86, ugar-sugar-works-ltd
521206, 149.75, 0.61, 7.15, 3.52, 4.35, samtex-fashions-ltd
532633, 150.10, 0.01, -0.63, -1.51, 1.64, allsec-technologies-ltd
590043, 160.48, 0.50, 17.73, 14.65, 13.50, harita-seating-systems-ltd
536264, 188.93, 0.30, 25.76, 19.58, 24.44, tiger-logistics-(india)-ltd
532413, 199.02, 0.20, -0.18, -0.60, -0.01, cerebra-integrated-technologies-ltd
538540, 202.09, --, --, --, 0.01, ramchandra-leasing--finance-ltd
518011, 205.95, 2.46, 17.36, 60.94, 31.99, keerthi-industries-ltd
532934, 208.18, 0.34, 8.62, 6.05, 28.83, ppap-automotive-limited
531879, 208.99, --, -12.16, 23.63, 21.48, pioneer-distilleries-ltd
538706, 210.35, 2.51, 16.79, 13.25, 15.50, ultracab-(india)-ltd
517562, 210.51, --, -0.50, 0.01, -0.93, trigyn-technologies-ltd
507458, 228.52, --, -20.04, -158.01, -55.23, united-breweries-(holdings)-ltd
530331, 246.22, 0.07, 47.00, 30.74, 60.69, premco-global-ltd
530199, 275.89, 2.00, 10.95, 4.18, 12.89, themis-medicare-ltd
532637, 277.53, 2.42, 16.20, 20.91, 15.42, mangalam-drugs--organics-ltd
517344, 313.36, --, 10.66, 6.89, 7.44, mindteck-(india)-ltd
509079, 316.36, 1.09, 19.44, 15.34, 1.84, gufic-biosciences-ltd
512229, 343.17, 0.17, 9.55, 7.81, 2.17, veritas-(india)-ltd
517330, 452.29, 0.92, 21.48, 17.56, 12.56, cmi-ltd
502168, 458.03, 1.05, 16.05, 5.98, 20.08, ncl-industries-ltd
524174, 462.93, 0.52, 27.26, 37.99, 9.98, kesar-petroproducts-ltd
530377, 466.49, 0.70, 10.77, 7.77, 0.61, nila-infrastructures-ltd
508814, 509.52, 0.96, 11.93, 9.83, 62.97, cosmo-films-ltd
505710, 554.30, 0.23, 22.14, 15.04, 3.26, grauer--weil-(india)-ltd
526725, 603.28, 0.02, 19.45, 12.58, 127.81, sandesh-ltd
500288, 833.08, 0.95, 2.47, 0.29, 1.04, morepen-laboratories-ltd
531426, 1581.46, 1.53, 12.64, 13.87, 73.07, tamil-nadu-newsprint--papers-ltd
533217, 2006.59, 0.13, 23.72, 19.06, 22.68, hindustan-media-ventures-ltd
521064, 2552.40, 1.52, 10.19, 8.09, 12.99, trident-ltd
500285, 2907.33, --, -182.18, 95.29, -15.90, spicejet-ltd
532541, 3539.09, 0.02, 17.81, 14.47, 37.70, niit-technologies-ltd
531500, 20368.51, 1.35, 11.27, 9.29, 25.37, rajesh-exports-ltd
