Security_Code, Market_Cap, Debt_to_Equity, RoCE, RoNW, Operating_Profit_per_share, Secutity_Id
538964, 51.98, 0.32, 23.81, 18.26, 48.17, mercury-laboratories-ltd
514354, 54.26, 0.48, 12.10, 9.87, 2.48, premier-polyfilm-ltd
505590, 56.86, 0.76, --, --, 0.27, svp-global-ventures-ltd
517522, 59.40, 0.74, 13.05, 7.79, 47.54, rajratan-global-wire-ltd
536974, 60.45, 0.95, 23.20, 10.67, 12.82, captain-polyplast-ltd
539400, 69.26, 1.01, 12.96, 11.04, 25.46, mallcom-(india)-ltd
532384, 70.21, 0.18, 7.70, 4.40, 6.90, tyche-industries-ltd
512634, 70.38, 0.47, 12.88, 7.69, 9.57, savera-industries-ltd
524654, 71.56, 0.12, 15.41, 12.05, 21.59, natural-capsules-ltd
531739, 76.28, 0.15, 4.50, 2.56, 0.16, gennex-laboratories-ltd
531921, 76.35, 0.85, 15.18, 13.42, 28.68, agarwal-industrial-corporation-ltd
532053, 76.38, --, 36.13, 29.07, 30.26, wallfort-financial-services-ltd
533982, 79.33, 0.58, 11.23, 5.08, 13.53, tera-software-ltd
526315, 110.23, --, 18.83, 12.06, 8.61, divyashakti-granites-ltd
519457, 124.58, 0.06, 10.17, 6.01, 1.21, virat-crane-industries-ltd
526829, 137.70, 0.28, 1.71, -11.86, 1.21, confidence-petroleum-india-ltd
518011, 179.57, 2.46, 17.36, 60.94, 31.99, keerthi-industries-ltd
532934, 189.70, 0.34, 8.62, 6.05, 28.83, ppap-automotive-limited
538595, 201.49, 0.31, 16.01, 11.12, 55.63, gloster-ltd
530307, 238.12, 0.63, 27.66, 24.48, 38.79, chaman-lal-setia-exports-ltd
530843, 302.88, 0.09, 44.33, 31.85, 11.54, cupid-ltd
532646, 326.19, 4.06, 12.55, 2.55, 6.57, uniply-industries-ltd
532543, 359.44, 0.09, 10.26, 3.96, 2.84, gp-petroleums-limited
524174, 394.98, 0.52, 27.26, 37.99, 9.98, kesar-petroproducts-ltd
532320, 442.33, 0.18, --, --, -0.01, vaarad-ventures-ltd
536170, 497.07, 1.05, 12.97, 7.99, 6.50, kushal-tradelink-ltd
500097, 546.34, 1.79, 6.16, 0.32, 13.95, dalmia-bharat-sugar-and-industries-ltd
530299, 642.24, 0.17, 10.17, 6.64, 36.14, kothari-products-ltd
532382, 753.18, --, 3.56, 2.85, 1.95, balaji-telefilms-ltd
507488, 802.16, 0.21, 21.01, 14.76, 30.12, gmbreweries-ltd
509557, 862.51, 0.10, 20.71, 13.89, 36.30, garware-wall-ropes-ltd
500266, 1673.43, --, 21.70, 21.70, -4.37, maharashtra-scooters-ltd
532504, 1726.32, 0.08, 11.57, 8.64, 64.81, navin-fluorine-international-limited
532767, 2501.02, 2.52, 7.65, 3.23, 68.67, gayatri-projects-ltd
500285, 2967.28, --, -182.18, 95.29, -15.90, spicejet-ltd
532526, 3133.47, 0.61, 12.82, 7.00, 18.48, dishman-pharmaceuticals--chemicals-ltd
500027, 4993.85, 0.24, 29.67, 23.80, 126.67, atul-ltd
500490, 18552.63, --, --, --, 84.05, bajaj-holdings--investment-ltd
