Security_Code, Market_Cap, Debt_to_Equity, RoCE, RoNW, Operating_Profit_per_share, Secutity_Id
531254, 10.14, --, -1.19, -20.42, 0.02, transpek-finance-ltd
507506, 11.18, 2.50, 16.96, 31.28, 2.98, girdharilal-sugar--allied-industries-ltd
524582, 13.10, 3.03, 5.36, -9.80, 6.15, tirupati-starch--chemicals-ltd
522294, 13.71, 0.44, 6.25, 4.51, 3.76, t--i-global-ltd
530151, 14.00, 4.01, 0.32, -37.14, 8.08, vijay-textiles-ltd
513397, 14.60, 1.19, 5.09, 5.36, 10.92, vallabh-steels-ltd
539201, 15.50, 1.82, 6.37, 8.58, 64.34, satia-industries-ltd
524136, 16.95, 0.46, 13.45, 9.27, 14.16, pee-cee-cosma-sope-ltd
532879, 18.90, --, -53.19, 58.40, -83.66, sir-shadi-lal-enterprises-ltd
538922, 19.69, 0.20, 12.63, 17.95, 3.61, css-technergy-ltd
530449, 20.32, 0.20, 5.35, 3.70, 1.77, rungta-irrigation-ltd
514448, 21.78, 2.20, 6.38, 5.05, 2.25, jyoti-resins--adhesives-ltd
523384, 21.79, --, -0.49, 0.46, -0.69, maha-rashtra-apex-corporation-ltd
531569, 22.27, 1.70, 6.19, -7.51, 9.09, sanjivani-paranteral-ltd
531127, 25.09, 0.01, -19.08, -13.47, -1.03, anar-industries-ltd
539447, 27.16, 0.91, 7.35, -0.30, 12.58, beardsell-ltd
538837, 27.43, 1.79, 13.62, 9.71, 1.75, jeevan-scientific-technology-ltd
531758, 33.94, --, --, --, 0.53, gkconsultants-ltd
530521, 35.94, 0.05, 22.37, 15.67, 7.35, virat-industries-ltd
526161, 42.63, 0.17, 11.51, 6.62, 15.15, spenta-international-ltd
539151, 45.27, 1.90, 23.20, 26.38, 38.64, arfin-india-ltd
501421, 46.18, 0.23, -0.08, 0.03, 0.25, technvision-ventures-ltd
537707, 47.49, 0.43, -2.68, -4.06, 1.22, ett-ltd
524202, 50.89, 2.04, 7.24, 3.14, 6.08, lactose-(india)-ltd
531324, 58.05, 24.80, 15.05, 48.21, 3.96, roselabs-finance-ltd
536974, 62.47, 0.95, 23.20, 10.67, 12.82, captain-polyplast-ltd
517522, 71.28, 0.74, 13.05, 7.79, 47.54, rajratan-global-wire-ltd
539400, 85.05, 1.01, 12.96, 11.04, 25.46, mallcom-(india)-ltd
534338, 90.59, 0.06, 3.38, 1.81, 0.68, maxheights-infrastructure-ltd
532920, 100.37, 0.43, 8.04, -0.96, 18.99, empee-distilleries-ltd
531129, 101.40, 0.59, 22.04, 16.18, 44.07, inani-marbles--industries-ltd
522108, 102.93, 0.60, 5.39, 1.32, 24.48, yuken-india-ltd
511688, 125.15, 0.01, 13.08, 8.94, 2.51, mathew-easow-research-securities-ltd
539309, 134.26, 2.74, 7.98, 3.48, 38.57, rama-steel-tubes-ltd
532633, 136.46, 0.01, -0.63, -1.51, 1.64, allsec-technologies-ltd
590043, 159.16, 0.50, 17.73, 14.65, 13.50, harita-seating-systems-ltd
538706, 190.00, 2.51, 16.79, 13.25, 15.50, ultracab-(india)-ltd
538540, 193.90, --, --, --, 0.01, ramchandra-leasing--finance-ltd
532413, 204.08, 0.20, -0.18, -0.60, -0.01, cerebra-integrated-technologies-ltd
517562, 205.80, --, -0.50, 0.01, -0.93, trigyn-technologies-ltd
507458, 220.84, --, -20.04, -158.01, -55.23, united-breweries-(holdings)-ltd
532637, 254.34, 2.42, 16.20, 20.91, 15.42, mangalam-drugs--organics-ltd
530199, 262.82, 2.00, 10.95, 4.18, 12.89, themis-medicare-ltd
538860, 297.29, --, --, --, 0.08, panafic-industrials-ltd
530843, 310.78, 0.09, 44.33, 31.85, 11.54, cupid-ltd
512229, 342.63, 0.17, 9.55, 7.81, 2.17, veritas-(india)-ltd
504959, 405.86, --, 28.77, 19.26, 76.88, stovec-industries-ltd
502137, 410.42, 0.65, 11.87, 8.11, 93.40, deccan-cements-ltd
524174, 441.13, 0.52, 27.26, 37.99, 9.98, kesar-petroproducts-ltd
532320, 518.55, 0.18, --, --, -0.01, vaarad-ventures-ltd
508814, 524.88, 0.96, 11.93, 9.83, 62.97, cosmo-films-ltd
536170, 733.15, 1.05, 12.97, 7.99, 6.50, kushal-tradelink-ltd
500288, 788.76, 0.95, 2.47, 0.29, 1.04, morepen-laboratories-ltd
539289, 977.76, --, 6.20, 6.67, 2794.58, majesco-ltd
533265, 1201.73, 0.40, 8.76, 8.27, 17.80, gallantt-ispat-ltd
532508, 1239.15, 57.32, 2.14, -730.03, 41.12, jindal-stainless-ltd
531426, 1631.29, 1.53, 12.64, 13.87, 73.07, tamil-nadu-newsprint--papers-ltd
500285, 3063.19, --, -182.18, 95.29, -15.90, spicejet-ltd
531500, 20343.41, 1.35, 11.27, 9.29, 25.37, rajesh-exports-ltd
500134, 29517.28, 6.53, 16.33, 39.32, 32.67, essar-oil-ltd
