Security_Code, Market_Cap, Debt_to_Equity, RoCE, RoNW, Operating_Profit_per_share, Secutity_Id
522294, 13.15, 0.44, 6.25, 4.51, 3.76, t--i-global-ltd
524582, 13.31, 3.03, 5.36, -9.80, 6.15, tirupati-starch--chemicals-ltd
531236, 15.71, 0.39, 13.93, 11.87, 10.74, mewar-polytex-ltd
539300, 17.38, 1.39, 7.29, 1.17, 7.77, ak-spintex-ltd
532879, 17.69, --, -53.19, 58.40, -83.66, sir-shadi-lal-enterprises-ltd
532730, 17.90, --, 15.25, 28.60, 0.02, stl-global-ltd
530449, 19.04, 0.20, 5.35, 3.70, 1.77, rungta-irrigation-ltd
514448, 19.40, 2.20, 6.38, 5.05, 2.25, jyoti-resins--adhesives-ltd
532455, 21.02, --, -9.14, 0.22, 3.92, shalimar-wires-industries-ltd
531127, 22.58, 0.01, -19.08, -13.47, -1.03, anar-industries-ltd
513369, 25.00, 0.41, 5.61, 4.32, 1.41, rajkumar-forge-ltd
513713, 26.38, --, --, --, -0.32, white-diamond-industries-ltd
532993, 36.57, 0.63, -22.95, -76.73, -10.07, sezal-glass-limited
514332, 40.20, --, 0.61, 0.15, 0.07, neo-infracon-ltd
512453, 42.70, 2.36, 14.92, 19.72, 103.96, shri-jagdamba-polymers-ltd
501421, 43.39, 0.23, -0.08, 0.03, 0.25, technvision-ventures-ltd
524412, 46.58, 0.31, 6.23, 3.07, 0.81, aarey-drugs--pharmaceuticals-ltd
517411, 46.71, 0.02, -5.69, -254.50, -1.42, shyam-telecom-ltd
524202, 46.73, 2.04, 7.24, 3.14, 6.08, lactose-(india)-ltd
526775, 46.95, --, --, --, 0.12, valiant-communications-ltd
531324, 47.70, 24.80, 15.05, 48.21, 3.96, roselabs-finance-ltd
532673, 51.06, 7.17, 16.28, 43.07, 3.29, kmsugar-mills-ltd
524828, 51.87, 0.39, 13.56, 11.34, 6.61, bdh-industries-ltd
538964, 54.07, 0.32, 23.81, 18.26, 48.17, mercury-laboratories-ltd
514354, 58.03, 0.48, 12.10, 9.87, 2.48, premier-polyfilm-ltd
532651, 62.50, 0.19, 2.01, 1.84, 1.42, spl-industries-ltd
517522, 65.45, 0.74, 13.05, 7.79, 47.54, rajratan-global-wire-ltd
539400, 76.32, 1.01, 12.96, 11.04, 25.46, mallcom-(india)-ltd
537524, 76.68, --, --, --, -0.84, hindusthan-safety-glass-industries-ltd
531739, 84.50, 0.15, 4.50, 2.56, 0.16, gennex-laboratories-ltd
532053, 90.28, --, 36.13, 29.07, 30.26, wallfort-financial-services-ltd
532920, 95.52, 0.43, 8.04, -0.96, 18.99, empee-distilleries-ltd
530589, 100.87, 0.08, 11.74, 8.11, 3.95, prima-plastics-ltd
532610, 114.86, 7.87, 7.53, -23.02, 57.13, dwarikesh-sugar-industries-ltd
532172, 118.79, 0.26, --, --, 0.73, sphere-global-services-ltd
526315, 121.41, --, 18.83, 12.06, 8.61, divyashakti-granites-ltd
590031, 141.27, --, 15.34, 10.83, 9.38, de-nora-india-ltd
590043, 148.10, 0.50, 17.73, 14.65, 13.50, harita-seating-systems-ltd
538706, 150.98, 2.51, 16.79, 13.25, 15.50, ultracab-(india)-ltd
526829, 151.42, 0.28, 1.71, -11.86, 1.21, confidence-petroleum-india-ltd
532413, 167.39, 0.20, -0.18, -0.60, -0.01, cerebra-integrated-technologies-ltd
518011, 197.93, 2.46, 17.36, 60.94, 31.99, keerthi-industries-ltd
538595, 204.78, 0.31, 16.01, 11.12, 55.63, gloster-ltd
530307, 261.68, 0.63, 27.66, 24.48, 38.79, chaman-lal-setia-exports-ltd
532646, 325.50, 4.06, 12.55, 2.55, 6.57, uniply-industries-ltd
512229, 329.49, 0.17, 9.55, 7.81, 2.17, veritas-(india)-ltd
514010, 357.08, 2.14, 7.63, -6.43, 0.77, himachal-fibres-ltd
501423, 378.49, 0.89, 14.61, 16.62, 31.84, shaily-engineering-plastics-ltd
504879, 388.83, 0.16, 10.99, 7.92, 2.47, orient-abrasives-ltd
524174, 393.89, 0.52, 27.26, 37.99, 9.98, kesar-petroproducts-ltd
532320, 486.06, 0.18, --, --, -0.01, vaarad-ventures-ltd
508814, 497.86, 0.96, 11.93, 9.83, 62.97, cosmo-films-ltd
500097, 601.78, 1.79, 6.16, 0.32, 13.95, dalmia-bharat-sugar-and-industries-ltd
536170, 605.03, 1.05, 12.97, 7.99, 6.50, kushal-tradelink-ltd
509557, 878.16, 0.10, 20.71, 13.89, 36.30, garware-wall-ropes-ltd
507488, 884.34, 0.21, 21.01, 14.76, 30.12, gmbreweries-ltd
539289, 898.14, --, 6.20, 6.67, 2794.58, majesco-ltd
517518, 964.95, 0.96, 13.76, 11.40, 63.77, lloyd-electric--engineering-ltd
532539, 1105.02, 0.29, 16.50, 14.38, 71.49, minda-industries-ltd
530943, 1135.70, 0.25, 4.28, 1.99, 7.03, sri-adhikari-brothers-television-network-ltd
532497, 1441.48, 0.90, 11.35, 8.24, 12.81, radico-khaitan-ltd
531426, 1508.10, 1.53, 12.64, 13.87, 73.07, tamil-nadu-newsprint--papers-ltd
523385, 1607.16, 0.34, 13.97, 8.62, 93.82, nilkamal-ltd
500227, 2455.59, 0.33, 13.77, 10.51, 67.22, jindal-poly-films-ltd
532526, 3220.62, 0.61, 12.82, 7.00, 18.48, dishman-pharmaceuticals--chemicals-ltd
531500, 19150.56, 1.35, 11.27, 9.29, 25.37, rajesh-exports-ltd
