Security_Code, Market_Cap, Debt_to_Equity, RoCE, RoNW, Operating_Profit_per_share, Secutity_Id
533161, 107.47, 1.21, 12.25, 9.40, 11.12, emmbi-industries-ltd
532785, 110.99, 0.54, 19.07, 12.18, 17.47, ruchira-papers-ltd
523248, 112.39, 0.71, 9.91, 5.43, 29.66, machino-plastics-ltd
522101, 115.26, 0.29, 8.91, 4.21, 9.10, kilburn-engineering-ltd
538992, 115.31, 0.01, -26.69, -26.16, -5.77, sar-auto-products-ltd
526951, 124.01, 1.80, 15.26, 21.32, 30.41, stylam-industries-limited
530363, 125.33, 2.21, 3.36, -3.91, 1.86, ugar-sugar-works-ltd
511108, 126.17, 1.27, 11.19, 5.89, 25.17, shiva-texyarn-ltd
519457, 130.10, 0.06, 10.17, 6.01, 1.21, virat-crane-industries-ltd
526829, 131.23, 0.28, 1.71, -11.86, 1.21, confidence-petroleum-india-ltd
514470, 132.30, 2.53, 16.93, 9.37, 49.29, winsome-textile-industries-ltd
539309, 132.43, 2.74, 7.98, 3.48, 38.57, rama-steel-tubes-ltd
533296, 135.45, 1.69, -0.78, -27.36, 1.80, future-market-networks-ltd
524648, 137.92, 1.01, 13.95, 10.49, 6.28, indo-amines-ltd
513532, 142.48, 1.92, 13.41, 21.22, 8.64, pradeep-metals-ltd
538706, 143.35, 2.51, 16.79, 13.25, 15.50, ultracab-(india)-ltd
523391, 145.19, 0.49, 9.32, 3.04, 15.94, nahar-polyfilms-ltd
526263, 149.08, 0.28, 27.26, 21.72, 20.11, mold-tek-technologies-ltd
517562, 150.78, --, -0.50, 0.01, -0.93, trigyn-technologies-ltd
524774, 153.21, 0.34, 27.73, 25.38, 23.73, ngl-fine-chem-ltd
500322, 153.77, 5.73, -3.50, -106.24, -1.67, panyam-cements--mineral-industries-ltd
524689, 154.75, 4.48, -2.02, -57.53, 4.26, parenteral-drugs-(india)-ltd
532262, 157.84, --, --, --, -5.83, tci-industries-ltd
500239, 161.62, 2.22, 15.18, 0.34, 18.82, kg-denim-ltd
536264, 163.87, 0.30, 25.76, 19.58, 24.44, tiger-logistics-(india)-ltd
532413, 165.37, 0.20, -0.18, -0.60, -0.01, cerebra-integrated-technologies-ltd
500012, 167.39, 0.55, -17.00, -31.01, -3.53, andhra-petrochemicals-ltd
534674, 168.22, 0.25, 3.16, 0.37, 0.22, dynacons-technologies-ltd
538540, 168.32, --, --, --, 0.01, ramchandra-leasing--finance-ltd
532460, 174.98, 0.64, -4.69, -3.03, -6.38, ponni-sugars-(erode)-ltd
526227, 176.32, 2.21, 12.42, 5.63, 24.65, filatex-india-ltd
500231, 185.60, 0.67, 30.95, 31.49, 7.45, umang-dairies-ltd
524518, 186.71, --, --, --, -5.15, krebs-biochemicals--industries-ltd
532521, 187.77, --, 2.91, 2.91, -0.83, palred-technologies-limited
532875, 191.21, 0.16, 2.34, 0.06, 6.83, allied-digital-services-ltd
531082, 195.85, --, 3.24, 1.17, 1.52, alankit-ltd
539143, 198.93, --, --, --, -0.03, synergy-bizcon-ltd
530307, 208.58, 0.63, 27.66, 24.48, 38.79, chaman-lal-setia-exports-ltd
507458, 216.83, --, -20.04, -158.01, -55.23, united-breweries-(holdings)-ltd
500078, 228.29, 0.71, 15.05, 14.37, 82.39, camphor--allied-products-ltd
522029, 228.88, 0.43, 16.69, 13.25, 2.15, windsor-machines-ltd
524019, 231.52, 9.22, 4.12, -37.26, 10.07, hydro-s--s-industries-ltd
532637, 241.95, 2.42, 16.20, 20.91, 15.42, mangalam-drugs--organics-ltd
507315, 244.86, 47.06, 9.73, -203.40, 11.57, sakthi-sugars-ltd
538598, 250.31, 1.32, 10.48, 5.30, 1512.25, vishal-fabrics-ltd
500259, 254.32, 1.74, -2.95, -12.54, -2.41, lyka-labs-ltd
534532, 254.62, 1.26, 14.08, 11.74, 6.40, lypsa-gems--jewellery-ltd
530199, 255.02, 2.00, 10.95, 4.18, 12.89, themis-medicare-ltd
530843, 272.43, 0.09, 44.33, 31.85, 11.54, cupid-ltd
531161, 277.93, --, 30.75, 20.26, 26.50, abm-knowledgeware-ltd
523828, 281.60, 0.39, 32.05, 27.05, 24.13, menon-bearings-ltd
517344, 283.78, --, 10.66, 6.89, 7.44, mindteck-(india)-ltd
532801, 285.04, --, --, --, 1.60, cambridge-technology-enterprises-ltd
500412, 286.89, 0.45, 24.04, 9.40, 43.47, thirumalai-chemicals-ltd
506525, 289.03, 0.17, 4.06, 3.12, 2.52, kanoria-chemicals--industries-ltd
538860, 295.65, --, --, --, 0.08, panafic-industrials-ltd
506685, 295.90, --, 28.15, 18.83, 10.08, ultramarine--pigments-ltd
509079, 312.88, 1.09, 19.44, 15.34, 1.84, gufic-biosciences-ltd
523768, 315.46, 2.76, 6.50, 3.80, 3.22, gujarat-borosil-ltd
512229, 316.89, 0.17, 9.55, 7.81, 2.17, veritas-(india)-ltd
532543, 323.75, 0.09, 10.26, 3.96, 2.84, gp-petroleums-limited
532983, 336.68, 0.26, 2.35, 0.79, 8.57, rpg-life-sciences-ltd
538834, 337.53, --, --, --, 0.13, meenakshi-enterprises-ltd
531717, 344.12, 1.02, 30.49, 27.47, 5.74, vidhi-dyestuffs-manufacturing-ltd
532790, 352.64, --, --, --, 1.09, tanla-solutions-ltd
517330, 355.01, 0.92, 21.48, 17.56, 12.56, cmi-ltd
514010, 357.94, 2.14, 7.63, -6.43, 0.77, himachal-fibres-ltd
508807, 358.67, --, 2.16, 1.67, -0.45, ist-ltd
531859, 358.86, 1.77, 9.40, 14.19, 6.51, oriental-veneer-products-ltd
500119, 361.39, 3.61, 5.17, -2.52, 25.04, dhampur-sugar-mills-ltd
502137, 362.58, 0.65, 11.87, 8.11, 93.40, deccan-cements-ltd
524764, 376.73, 0.85, 2.41, -9.72, 2.86, nutraplus-india-limited
500052, 388.39, 0.37, 11.43, 4.78, 1.25, bhansali-engineering-polymers-ltd
524174, 393.23, 0.52, 27.26, 37.99, 9.98, kesar-petroproducts-ltd
532888, 404.90, 0.56, 9.21, 4.91, 26.75, asian-granito-india-ltd
533470, 419.62, 1.34, 13.69, -0.87, 19.63, rushil-decor-ltd
532320, 421.34, 0.18, --, --, -0.01, vaarad-ventures-ltd
503101, 421.82, --, 9.70, 7.09, 2.64, marathon-nextgen-realty-ltd
536170, 445.47, 1.05, 12.97, 7.99, 6.50, kushal-tradelink-ltd
530377, 446.49, 0.70, 10.77, 7.77, 0.61, nila-infrastructures-ltd
502168, 461.87, 1.05, 16.05, 5.98, 20.08, ncl-industries-ltd
500097, 462.97, 1.79, 6.16, 0.32, 13.95, dalmia-bharat-sugar-and-industries-ltd
533317, 484.61, 1.00, 9.79, 11.00, 14.06, omkar-speciality-chemicals-ltd
508814, 488.33, 0.96, 11.93, 9.83, 62.97, cosmo-films-ltd
532864, 553.76, 0.29, 9.42, 7.79, 5.19, nelcast-ltd
530961, 573.31, 1.53, 15.46, 8.74, 0.65, vikas-globalone-ltd
534312, 576.21, 0.04, 33.12, 22.13, 11.20, mt-educare-ltd
532663, 582.02, --, --, --, 10.60, sasken-communication-technologies-ltd
532760, 589.26, 0.52, 13.23, 9.68, 18.97, deep-industries-ltd
532783, 616.37, 3.05, 10.83, 10.15, 47.88, lt-foods-ltd
523660, 637.73, 0.12, 28.53, 19.89, 8.02, waterbase-ltd
530441, 650.00, --, --, --, 0.00, mahanivesh-(india)-ltd
507488, 675.19, 0.21, 21.01, 14.76, 30.12, gmbreweries-ltd
500288, 675.32, 0.95, 2.47, 0.29, 1.04, morepen-laboratories-ltd
532815, 698.80, 0.60, 20.99, 13.83, 101.90, sms-pharmaceuticals-ltd
532382, 699.71, --, 3.56, 2.85, 1.95, balaji-telefilms-ltd
519602, 750.49, 0.20, 13.04, 10.86, 1.47, kellton-tech-solutions-ltd
516064, 754.41, --, --, --, 7.75, arrow-coated-products-ltd
524226, 838.41, 0.37, 9.98, 10.19, 11.90, gujarat-ambuja-exports-ltd
506655, 902.03, 1.08, 15.82, 15.13, 15.77, sudarshan-chemical-industries-ltd
532356, 945.37, 2.19, -3.03, -26.66, -0.70, triveni-engineering--industries-ltd
530343, 951.40, 0.72, 14.21, 10.90, 4.78, genus-power-infrastructures-ltd
532468, 977.57, 0.03, --, --, 45.71, kama-holdings-limited
532799, 1004.48, 0.54, 12.88, 0.62, 41.24, hubtown-ltd
532508, 1087.73, 57.32, 2.14, -730.03, 41.12, jindal-stainless-ltd
519552, 1088.50, 0.74, 16.41, 14.61, 35.36, heritage-foods-limited
514234, 1119.97, 1.44, 15.37, 13.87, 52.96, sangam-(india)-ltd
509525, 1137.75, 0.69, 23.98, 25.00, 104.50, empire-industries-ltd
500123, 1138.81, --, 33.33, 23.30, 53.17, elantas-beck-india-ltd
532649, 1213.25, 0.90, 11.56, 6.91, 11.90, nectar-lifesciences-ltd
526642, 1261.73, 0.59, 23.79, 16.37, 15.32, mirza-international-ltd
590066, 1281.48, 1.00, 10.37, 4.23, 7.50, kcpltd
539351, 1393.84, 0.59, 6.95, 1.65, 5.89, prabhat-dairy-ltd
500148, 1397.29, 0.38, 11.68, 8.41, 51.88, uflex-ltd
503310, 1595.81, 0.32, 4.49, 1.08, 0.88, swan-energy-ltd
509496, 1599.68, 1.10, 4.38, 3.41, 48.01, itd-cementation-india-ltd
526521, 1600.35, 0.68, 3.85, 5.57, 8.96, sanghi-industries-ltd
500304, 1655.01, 0.13, -1.62, -14.30, -0.53, niit-ltd
514043, 2083.35, 0.60, 14.05, 15.97, 15.49, himatsingka-seide-ltd
533217, 2098.33, 0.13, 23.72, 19.06, 22.68, hindustan-media-ventures-ltd
532767, 2213.39, 2.52, 7.65, 3.23, 68.67, gayatri-projects-ltd
500495, 2218.03, 0.23, 7.19, 4.24, 13.53, escorts-ltd
532678, 2320.50, 1.96, 5.60, -3.00, 41.81, bombay-rayon-fashions-ltd
500227, 2339.53, 0.33, 13.77, 10.51, 67.22, jindal-poly-films-ltd
532706, 2359.84, 0.32, 6.73, 3.63, 12.55, inox-leisure-ltd
532890, 2394.14, --, --, --, 0.11, take-solutions-ltd
531882, 2401.66, 1.84, 17.99, 23.94, 14.55, kwality-limited
506943, 2604.40, 0.10, 14.78, 11.17, 22.75, jbchemicals--pharmaceuticals-ltd
511196, 2638.60, 9.00, 9.69, 11.17, 282.02, can-fin-homes-ltd
500285, 2643.58, --, -182.18, 95.29, -15.90, spicejet-ltd
523756, 2925.45, 5.00, 9.98, 3.32, 33.27, srei-infrastructure-finance-ltd
506820, 3174.50, --, --, --, -4.56, astrazeneca-pharma-india-ltd
532541, 3540.93, 0.02, 17.81, 14.47, 37.70, niit-technologies-ltd
533088, 3726.58, 0.01, 17.23, 10.81, 20.43, mahindra-holidays--resorts-india-ltd
523598, 3854.49, 0.86, 3.86, 3.07, 17.99, shipping-corporation-of-india-ltd
504067, 4244.37, --, 32.98, 23.76, 60.14, zensar-technologies-ltd
500033, 4381.01, 0.01, 9.90, 7.69, 111.57, force-motors-ltd
506076, 4393.65, --, 24.32, 16.46, 29.82, grindwell-norton-ltd
531531, 5088.40, 2.14, 15.87, 17.68, 18.25, hatsun-agro-product-ltd
500163, 5253.73, 0.16, 19.37, 14.16, 69.24, godfrey-phillips-india-ltd
530813, 5371.21, 1.02, 17.25, 22.30, 20.71, krbl-ltd
532927, 5582.34, --, --, --, 87.90, eclerx-services-ltd
530019, 6773.43, 1.07, 6.83, 10.54, 17.34, jubilant-life-sciences-limited
500233, 7026.25, 0.11, 31.81, 23.31, 36.00, kajaria-ceramics-ltd
532175, 7037.08, --, 21.73, 17.15, 26.92, cyient-limited
533150, 7276.25, 0.99, 7.90, 6.66, 5.41, godrej-properties-ltd
532531, 7894.43, 0.22, 10.26, 36.10, 22.46, strides-arcolab-ltd
532779, 8579.66, 0.73, 15.41, 10.74, 43.67, torrent-power-ltd
526299, 9629.93, 0.03, 17.66, 13.65, 28.96, mphasis-ltd
533206, 11975.53, 0.24, 17.73, 16.43, 5.90, sjvn-ltd
526612, 18137.63, 1.12, 32.53, 42.69, 94.33, blue-dart-express-ltd
505537, 41678.67, 0.79, 26.45, 27.67, 10.88, zee-entertainment-enterprises-ltd
500387, 44243.10, 0.12, 9.45, 8.07, 385.75, shree-cement-ltd
532321, 45336.44, 0.28, 26.04, 28.08, 74.93, cadila-healthcare-ltd
524804, 49406.32, 0.54, 25.10, 28.29, 77.07, aurobindo-pharma-ltd
500124, 73614.06, 0.29, 15.43, 15.79, 140.34, drreddys-laboratories-ltd
