Security_Code, Market_Cap, Debt_to_Equity, RoCE, RoNW, Operating_Profit_per_share, Secutity_Id
538882, 6.42, --, --, --, 0.44, emerald-leasing-finance--investment-company-ltd
509835, 6.56, --, 52.67, -1.50, 11.46, premier-synthetics-ltd
538668, 6.61, 0.01, 1.29, 0.43, -0.19, naysaa-securities-ltd
531250, 6.70, --, --, --, -5.03, rnb-industries-ltd
523021, 6.76, 0.73, 11.72, 9.30, 7.56, rishi-techtex-ltd
526479, 7.19, 0.93, 8.52, -7.03, 6.65, sky-industries-ltd
517238, 7.33, --, --, --, -1.35, dynavision-ltd
538963, 7.34, 1.36, 8.43, 1.28, 3.25, pact-industries-ltd
519604, 7.46, --, --, --, -0.19, suryo-foods--industries-ltd
531227, 7.60, 0.95, 14.11, 11.08, 8.41, deco-mica-ltd
539121, 7.62, 0.39, --, --, -0.26, palco-metals-ltd
512413, 8.03, 0.03, --, --, -0.02, spectacle-ventures-ltd
526628, 8.05, 2.26, -5.11, -17.89, 0.48, ajwa-fun-world--resort-ltd
526445, 8.16, 0.08, --, --, -0.26, indrayani-biotech-ltd
532025, 8.20, --, -2.70, -2.81, -0.10, sowbhagya-media-ltd
530537, 8.30, 1.18, --, --, -0.56, manraj-housing-finance-ltd
539392, 8.42, --, --, --, 0.05, sang-froid-labs-(india)-ltd
511764, 8.51, --, 8.87, 6.75, 2.43, upasana-finance-ltd
505807, 8.60, 0.01, 5.79, 3.69, 19.36, rolcon-engineering-coltd
512600, 8.74, --, --, --, -0.68, macro-(international)-exports-ltd
505515, 8.75, --, -6.63, -6.79, -0.47, shyamkamal-investments-ltd
521131, 8.76, 2.28, 11.40, 1.66, 11.95, shree-bhavya-fabrics-ltd
539009, 8.93, 0.01, 0.42, 0.28, -0.08, gujarat-bitumen-ltd
524590, 9.01, 0.04, --, --, -0.18, hemo-organic-limited
524396, 9.11, 0.35, 8.29, 6.97, 0.45, biofil-chemicals--pharmaceuticals-ltd
531581, 9.14, 0.23, --, --, -0.18, alka-diamond-industries-ltd
511636, 9.36, --, --, --, -0.22, djs-stock--shares-ltd
531254, 9.89, --, -1.19, -20.42, 0.02, transpek-finance-ltd
590090, 9.89, 0.47, 3.12, 2.64, 2.55, swarnajyothi-agrotech--power-limited
539217, 10.00, 0.59, 0.80, 0.21, 0.14, ms-investments-ltd
517288, 10.16, --, 6.55, 2.16, 0.56, gujarat-poly-avx-electronics-ltd
519279, 10.25, 0.07, 0.43, 0.17, 0.30, madhur-industries-ltd
539291, 10.36, 0.43, 4.81, 2.03, -0.71, ozone-world-ltd
513703, 10.87, --, -9.63, -11.64, 0.22, kumar-wire-cloth-manufacturing-company-ltd
535958, 11.05, --, --, --, -0.04, integra-garments-and-textiles-ltd
526001, 11.54, 0.11, 24.18, 27.62, 5.76, jauss-polymers-ltd
533015, 11.74, 0.03, 0.71, 0.07, 0.26, nu-tek-india-ltd
507506, 11.76, 2.50, 16.96, 31.28, 2.98, girdharilal-sugar--allied-industries-ltd
507474, 12.31, 0.38, 7.41, 2.97, 2.92, kothari-fermentation--biochem-ltd
530151, 12.73, 4.01, 0.32, -37.14, 8.08, vijay-textiles-ltd
513397, 12.97, 1.19, 5.09, 5.36, 10.92, vallabh-steels-ltd
522294, 13.00, 0.44, 6.25, 4.51, 3.76, t--i-global-ltd
537068, 13.12, --, --, --, -0.01, satya-miners--transporters-ltd
532788, 13.21, --, -0.56, 3.13, -0.64, xl-energy-ltd
524582, 13.86, 3.03, 5.36, -9.80, 6.15, tirupati-starch--chemicals-ltd
530427, 14.04, 0.53, 7.82, 3.44, 4.70, choksi-imaging-ltd
539201, 14.77, 1.82, 6.37, 8.58, 64.34, satia-industries-ltd
531398, 15.00, 0.02, 3.24, 3.35, 1.16, source-natural-foods--herbal-suppl-ltd
514474, 15.08, 2.35, 13.99, 13.06, 16.80, fair-deal-filaments-ltd
531626, 15.53, 0.46, -4.15, -8.45, 0.24, orosil-smiths-india-ltd
522183, 15.53, 0.71, 12.99, 10.30, 17.15, itl-industries-ltd
502563, 16.19, --, -34.89, 34.26, -7.64, shree-bhawani-paper-mills-ltd
532386, 16.26, --, --, --, -4.60, california-software-coltd
531236, 16.30, 0.39, 13.93, 11.87, 10.74, mewar-polytex-ltd
512279, 16.37, --, --, --, -0.31, n2n-technologies-limited
530997, 16.73, 1.05, 15.37, 11.96, 3.55, unique-organics-ltd
532879, 17.33, --, -53.19, 58.40, -83.66, sir-shadi-lal-enterprises-ltd
539300, 17.38, 1.39, 7.29, 1.17, 7.77, ak-spintex-ltd
538922, 17.93, 0.20, 12.63, 17.95, 3.61, css-technergy-ltd
523620, 18.09, --, 2.03, 1.06, 1.40, phaarmasia-ltd
524699, 18.43, --, -0.35, 0.39, -0.43, kilburn-chemicals-ltd
505690, 18.61, --, 5.04, 22.78, 10.83, brady--morris-engineering-coltd
531600, 18.96, 0.01, 10.34, 4.63, 1.73, gogia-capital-services-limited
531569, 19.05, 1.70, 6.19, -7.51, 9.09, sanjivani-paranteral-ltd
532730, 19.16, --, 15.25, 28.60, 0.02, stl-global-ltd
539354, 19.32, 2.40, 18.18, 21.88, 27.19, polyspin-exports-ltd
530449, 19.48, 0.20, 5.35, 3.70, 1.77, rungta-irrigation-ltd
532455, 20.68, --, -9.14, 0.22, 3.92, shalimar-wires-industries-ltd
514448, 20.76, 2.20, 6.38, 5.05, 2.25, jyoti-resins--adhesives-ltd
521036, 20.81, --, -1.04, -1.06, -0.05, source-industries-(india)-ltd
523384, 20.87, --, -0.49, 0.46, -0.69, maha-rashtra-apex-corporation-ltd
500132, 20.94, --, -38.78, 70.41, -35.98, empee-sugars--chemicals-ltd
511509, 22.11, 0.62, 4.75, 5.04, 3.00, vivo-bio-tech-ltd
532986, 22.40, 0.56, 6.17, 0.69, 13.44, niraj-cement-structurals-ltd
531892, 22.45, 0.17, 2.15, 0.90, 0.59, khandwala-securities-ltd
531127, 24.13, 0.01, -19.08, -13.47, -1.03, anar-industries-ltd
513369, 25.00, 0.41, 5.61, 4.32, 1.41, rajkumar-forge-ltd
505302, 25.03, 4.75, 21.85, 144.28, -2.71, lakshmi-automatic-loom-works-ltd
539223, 25.27, 1.39, 25.36, 25.23, 15.91, ambition-mica-ltd
538837, 25.44, 1.79, 13.62, 9.71, 1.75, jeevan-scientific-technology-ltd
530919, 25.54, 1.58, 5.25, 0.25, 7.20, remsons-industries-ltd
539447, 25.87, 0.91, 7.35, -0.30, 12.58, beardsell-ltd
532329, 26.06, --, 5.13, 4.10, 0.63, danlaw-technologies-india-ltd
513713, 26.38, --, --, --, -0.32, white-diamond-industries-ltd
531489, 26.64, 0.01, 15.67, 11.50, 3.18, cg-vak-software--exports-ltd
535566, 27.75, 1.12, 7.60, 8.82, 3.18, kifs-financial-services-ltd
526137, 28.95, 2.26, 13.76, 1.84, 27.76, shetron-ltd
526703, 29.19, 0.58, 13.19, 7.46, 18.93, ecoplast-ltd
539287, 31.80, 0.88, 12.03, 4.00, 3.83, ortin-laboratories-ltd
539391, 32.18, 1.20, 12.51, 9.89, 7.57, acme-resources-ltd
530867, 32.88, --, --, --, -1.80, sfl-international-ltd
531146, 32.94, 1.19, 7.85, 2.60, 4.13, medicamen-biotech-ltd
532324, 33.37, 0.34, 3.26, -1.93, 0.82, cinevista-ltd
531758, 33.46, --, --, --, 0.53, gkconsultants-ltd
530521, 35.94, 0.05, 22.37, 15.67, 7.35, virat-industries-ltd
516030, 36.04, 2.52, 16.69, -17.17, 9.14, yash-papers-ltd
534623, 36.27, 0.02, 1.62, 1.17, 0.04, jupiter-infomedia-ltd
526616, 37.16, 1.47, 10.45, 5.55, 8.01, national-plastic-industries-ltd
512273, 37.39, --, 4.15, 3.84, 4.99, aroni-commercials-ltd
532016, 38.95, --, --, --, -0.11, wellesley-corporation-ltd
531726, 39.95, 0.34, 13.87, 10.26, 9.57, panchsheel-organics-ltd
531215, 40.27, 1.01, 13.89, 1.40, 15.53, rts-power-corporation-ltd
532993, 40.29, 0.63, -22.95, -76.73, -10.07, sezal-glass-limited
514332, 40.94, --, 0.61, 0.15, 0.07, neo-infracon-ltd
531869, 41.19, 0.42, 2.94, 1.24, 1.88, sacheta-metals-ltd
526747, 41.24, 1.21, 7.64, 4.75, 13.18, pg-foils-ltd
526161, 42.48, 0.17, 11.51, 6.62, 15.15, spenta-international-ltd
521149, 42.63, 0.17, 3.57, 1.31, 2.38, prime-urban-development-india-ltd
512453, 42.70, 2.36, 14.92, 19.72, 103.96, shri-jagdamba-polymers-ltd
513151, 43.21, --, -4.94, 19.93, -0.47, sti-india-ltd
514266, 43.91, 0.01, 25.10, 17.67, 15.83, zenith-fibres-ltd
536868, 43.93, --, --, --, -4.79, integra-telecommunication--software-ltd
539189, 44.00, 0.08, --, --, 0.36, adhbhut-infrastructure-ltd
524412, 44.31, 0.31, 6.23, 3.07, 0.81, aarey-drugs--pharmaceuticals-ltd
501421, 45.05, 0.23, -0.08, 0.03, 0.25, technvision-ventures-ltd
524727, 45.11, --, -3.78, 59.79, 2.03, span-diagnostics-ltd
536456, 45.44, 1.09, 10.22, 6.17, 6.09, r-j-bio-tech-ltd
537707, 45.52, 0.43, -2.68, -4.06, 1.22, ett-ltd
517411, 46.71, 0.02, -5.69, -254.50, -1.42, shyam-telecom-ltd
538713, 48.32, 0.06, 22.56, 16.73, 5.36, atishay-infotech-ltd
524202, 48.49, 2.04, 7.24, 3.14, 6.08, lactose-(india)-ltd
526775, 48.90, --, --, --, 0.12, valiant-communications-ltd
538715, 49.20, 1.23, 17.20, 14.79, 11.18, dhabriya-polywood-ltd
539151, 49.77, 1.90, 23.20, 26.38, 38.64, arfin-india-ltd
532673, 50.97, 7.17, 16.28, 43.07, 3.29, kmsugar-mills-ltd
531979, 51.63, 1.29, 10.68, 11.51, 24.91, hind-aluminium-industries-ltd
524828, 51.87, 0.39, 13.56, 11.34, 6.61, bdh-industries-ltd
526179, 51.98, 0.61, -20.21, -12.07, -5.25, ludlow-jute--specialities-ltd
531324, 52.80, 24.80, 15.05, 48.21, 3.96, roselabs-finance-ltd
523371, 52.89, --, 107.56, 47.09, -13.16, mawana-sugars-ltd
590082, 53.75, 0.08, 11.38, 6.36, 5.82, lohia-securities-ltd
538964, 55.26, 0.32, 23.81, 18.26, 48.17, mercury-laboratories-ltd
537536, 55.47, 2.41, 9.96, 0.48, 10.29, denis-chem-lab-ltd
506854, 55.86, --, 3.27, 1530.19, 7.57, tanfac-industries-ltd
533608, 55.98, 0.20, 15.01, 10.95, 1.44, rdb-rasayans-ltd
505590, 56.42, 0.76, --, --, 0.27, svp-global-ventures-ltd
514286, 56.89, --, -5.74, 4.46, -2.19, ashima-ltd
514030, 57.05, 1.16, 13.95, 9.78, 49.23, deepak-spinners-ltd
532376, 58.48, 0.84, -16.90, -42.04, -4.06, mro-tek-ltd
514354, 60.12, 0.48, 12.10, 9.87, 2.48, premier-polyfilm-ltd
536974, 60.45, 0.95, 23.20, 10.67, 12.82, captain-polyplast-ltd
504786, 60.65, 0.58, 9.39, 4.41, 21.57, investment--precision-castings-ltd
524037, 60.90, 0.49, -1.95, -8.44, -0.55, rama-phosphates-ltd
532651, 62.50, 0.19, 2.01, 1.84, 1.42, spl-industries-ltd
519003, 64.60, 0.95, 5.26, 0.53, 3.79, modi-naturals-limited
530317, 66.08, 0.65, 25.07, 27.92, 7.68, godavari-drugs-ltd
516082, 67.06, 4.32, 4.54, -43.84, 17.83, nragarwal-industries-ltd
538795, 67.44, 0.38, 13.79, 9.41, 36.20, shree-ajit-pulp-and-paper-ltd
517522, 67.89, 0.74, 13.05, 7.79, 47.54, rajratan-global-wire-ltd
500354, 69.23, 12.79, -1.76, -110.84, 3.58, rajshree-sugars--chemicals-ltd
500153, 69.49, --, 2.90, -0.09, 4.46, ganesh-benzoplast-ltd
531719, 69.72, 1.41, 7.35, 5.10, 20.97, bhagiradha-chemicals--industries-ltd
512634, 70.38, 0.47, 12.88, 7.69, 9.57, savera-industries-ltd
532384, 71.29, 0.18, 7.70, 4.40, 6.90, tyche-industries-ltd
524654, 71.56, 0.12, 15.41, 12.05, 21.59, natural-capsules-ltd
526608, 72.13, --, -21.21, 42.97, -255.12, electrotherm-(india)-ltd
514045, 72.26, 1.86, 10.40, 10.70, 37.19, bsl-ltd
530505, 75.06, --, -3.48, 2930.16, -5.33, upper-ganges-sugar--industries-ltd
537524, 76.68, --, --, --, -0.84, hindusthan-safety-glass-industries-ltd
532878, 76.69, 0.33, 0.12, -1.61, 1.62, alpa-laboratories-ltd
504028, 77.97, 0.80, 11.09, 4.07, 6.16, gee-ltd
532626, 78.04, 1.78, 18.88, 21.09, 30.51, pondy-oxides--chemicals-ltd
533982, 79.33, 0.58, 11.23, 5.08, 13.53, tera-software-ltd
531744, 79.41, 0.27, 12.19, 8.57, 4.23, gini-silk-mills-ltd
531921, 79.55, 0.85, 15.18, 13.42, 28.68, agarwal-industrial-corporation-ltd
532729, 80.74, 40.10, 1.17, -313.98, 12.37, uttam-sugar-mills-ltd
532989, 81.16, 0.89, 15.69, 8.52, -8.45, bafna-pharmaceuticals-ltd
507260, 81.25, --, 1.93, 59.08, 16.96, oudh-sugar-mills-ltd
500356, 83.34, --, -21.15, 502.67, -6.31, shree-rama-newsprint-ltd
531739, 84.50, 0.15, 4.50, 2.56, 0.16, gennex-laboratories-ltd
513554, 85.22, 1.08, 5.45, 2.28, 11.83, mahamaya-steel-industries-ltd
532713, 87.96, 1.66, 6.88, 11.31, 1.64, sakuma-exports-ltd
526423, 89.78, 0.74, 18.60, 5.19, 3.88, kriti-industries-(india)-ltd
532053, 90.28, --, 36.13, 29.07, 30.26, wallfort-financial-services-ltd
539196, 94.06, --, 9.06, 7.18, 0.42, amba-enterprises-ltd
532920, 95.52, 0.43, 8.04, -0.96, 18.99, empee-distilleries-ltd
539400, 95.53, 1.01, 12.96, 11.04, 25.46, mallcom-(india)-ltd
538952, 97.21, --, 24.91, 16.56, 115.39, abhinav-leasing--finance-ltd
530589, 100.87, 0.08, 11.74, 8.11, 3.95, prima-plastics-ltd
512493, 101.53, 0.02, --, --, 0.55, garnet-international-ltd
531129, 101.69, 0.59, 22.04, 16.18, 44.07, inani-marbles--industries-ltd
506879, 102.65, --, 111.26, -584.96, 4.33, gujarat-themis-biosyn-ltd
509692, 106.47, 0.14, -3.63, -4.48, 7.39, indian-card-clothing-coltd
533161, 107.47, 1.21, 12.25, 9.40, 11.12, emmbi-industries-ltd
532219, 109.73, 0.03, 6.55, 1.02, 2.53, energy-development-company-ltd
532785, 110.99, 0.54, 19.07, 12.18, 17.47, ruchira-papers-ltd
526729, 112.26, 0.25, 6.32, 6.20, 3.47, goldiam-international-ltd
522108, 112.32, 0.60, 5.39, 1.32, 24.48, yuken-india-ltd
538992, 114.31, 0.01, -26.69, -26.16, -5.77, sar-auto-products-ltd
532610, 114.86, 7.87, 7.53, -23.02, 57.13, dwarikesh-sugar-industries-ltd
522101, 115.26, 0.29, 8.91, 4.21, 9.10, kilburn-engineering-ltd
523248, 115.89, 0.71, 9.91, 5.43, 29.66, machino-plastics-ltd
532172, 118.79, 0.26, --, --, 0.73, sphere-global-services-ltd
526951, 124.01, 1.80, 15.26, 21.32, 30.41, stylam-industries-limited
526315, 124.10, --, 18.83, 12.06, 8.61, divyashakti-granites-ltd
532633, 124.12, 0.01, -0.63, -1.51, 1.64, allsec-technologies-ltd
519457, 124.58, 0.06, 10.17, 6.01, 1.21, virat-crane-industries-ltd
530363, 124.99, 2.21, 3.36, -3.91, 1.86, ugar-sugar-works-ltd
511108, 126.17, 1.27, 11.19, 5.89, 25.17, shiva-texyarn-ltd
514470, 132.30, 2.53, 16.93, 9.37, 49.29, winsome-textile-industries-ltd
539309, 134.93, 2.74, 7.98, 3.48, 38.57, rama-steel-tubes-ltd
533296, 135.45, 1.69, -0.78, -27.36, 1.80, future-market-networks-ltd
524648, 137.92, 1.01, 13.95, 10.49, 6.28, indo-amines-ltd
590031, 141.27, --, 15.34, 10.83, 9.38, de-nora-india-ltd
513532, 144.90, 1.92, 13.41, 21.22, 8.64, pradeep-metals-ltd
523391, 146.05, 0.49, 9.32, 3.04, 15.94, nahar-polyfilms-ltd
524774, 147.04, 0.34, 27.73, 25.38, 23.73, ngl-fine-chem-ltd
526263, 149.08, 0.28, 27.26, 21.72, 20.11, mold-tek-technologies-ltd
500322, 152.09, 5.73, -3.50, -106.24, -1.67, panyam-cements--mineral-industries-ltd
590043, 152.64, 0.50, 17.73, 14.65, 13.50, harita-seating-systems-ltd
524689, 154.75, 4.48, -2.02, -57.53, 4.26, parenteral-drugs-(india)-ltd
505324, 154.96, 0.03, -4.43, -5.02, -3.06, manugraph-india-ltd
526829, 155.04, 0.28, 1.71, -11.86, 1.21, confidence-petroleum-india-ltd
532262, 157.84, --, --, --, -5.83, tci-industries-ltd
531616, 160.92, 31.23, -0.46, -329.76, -2.99, starcom-information-technology-ltd
500239, 161.62, 2.22, 15.18, 0.34, 18.82, kg-denim-ltd
532413, 167.39, 0.20, -0.18, -0.60, -0.01, cerebra-integrated-technologies-ltd
500012, 167.39, 0.55, -17.00, -31.01, -3.53, andhra-petrochemicals-ltd
534674, 167.43, 0.25, 3.16, 0.37, 0.22, dynacons-technologies-ltd
538540, 168.32, --, --, --, 0.01, ramchandra-leasing--finance-ltd
536264, 169.16, 0.30, 25.76, 19.58, 24.44, tiger-logistics-(india)-ltd
538706, 170.49, 2.51, 16.79, 13.25, 15.50, ultracab-(india)-ltd
538575, 174.43, 0.30, 1.28, 1.15, 0.01, surya-marketing-ltd
526227, 176.32, 2.21, 12.42, 5.63, 24.65, filatex-india-ltd
517562, 178.14, --, -0.50, 0.01, -0.93, trigyn-technologies-ltd
500231, 185.60, 0.67, 30.95, 31.49, 7.45, umang-dairies-ltd
524518, 186.71, --, --, --, -5.15, krebs-biochemicals--industries-ltd
532521, 187.77, --, 2.91, 2.91, -0.83, palred-technologies-limited
532875, 191.21, 0.16, 2.34, 0.06, 6.83, allied-digital-services-ltd
531082, 195.85, --, 3.24, 1.17, 1.52, alankit-ltd
539143, 198.93, --, --, --, -0.03, synergy-bizcon-ltd
532460, 200.95, 0.64, -4.69, -3.03, -6.38, ponni-sugars-(erode)-ltd
532764, 201.21, --, 2.71, 4.33, 3.71, geecee-ventures-limited
518011, 202.02, 2.46, 17.36, 60.94, 31.99, keerthi-industries-ltd
532934, 204.12, 0.34, 8.62, 6.05, 28.83, ppap-automotive-limited
538595, 204.78, 0.31, 16.01, 11.12, 55.63, gloster-ltd
507458, 216.83, --, -20.04, -158.01, -55.23, united-breweries-(holdings)-ltd
500078, 228.29, 0.71, 15.05, 14.37, 82.39, camphor--allied-products-ltd
522029, 228.88, 0.43, 16.69, 13.25, 2.15, windsor-machines-ltd
524019, 231.52, 9.22, 4.12, -37.26, 10.07, hydro-s--s-industries-ltd
532637, 241.95, 2.42, 16.20, 20.91, 15.42, mangalam-drugs--organics-ltd
507315, 244.86, 47.06, 9.73, -203.40, 11.57, sakthi-sugars-ltd
538598, 250.31, 1.32, 10.48, 5.30, 1512.25, vishal-fabrics-ltd
500259, 254.32, 1.74, -2.95, -12.54, -2.41, lyka-labs-ltd
534532, 254.62, 1.26, 14.08, 11.74, 6.40, lypsa-gems--jewellery-ltd
530199, 255.02, 2.00, 10.95, 4.18, 12.89, themis-medicare-ltd
530307, 261.68, 0.63, 27.66, 24.48, 38.79, chaman-lal-setia-exports-ltd
531633, 275.49, 0.43, 16.00, 13.26, 14.17, lincoln-pharmaceuticals-ltd
531161, 277.93, --, 30.75, 20.26, 26.50, abm-knowledgeware-ltd
523828, 281.60, 0.39, 32.05, 27.05, 24.13, menon-bearings-ltd
532801, 285.04, --, --, --, 1.60, cambridge-technology-enterprises-ltd
500412, 286.89, 0.45, 24.04, 9.40, 43.47, thirumalai-chemicals-ltd
506685, 295.90, --, 28.15, 18.83, 10.08, ultramarine--pigments-ltd
538860, 296.47, --, --, --, 0.08, panafic-industrials-ltd
530759, 297.67, 0.52, 20.39, 18.09, 68.82, sterling-tools-ltd
530843, 302.88, 0.09, 44.33, 31.85, 11.54, cupid-ltd
506525, 308.69, 0.17, 4.06, 3.12, 2.52, kanoria-chemicals--industries-ltd
509079, 312.49, 1.09, 19.44, 15.34, 1.84, gufic-biosciences-ltd
523768, 323.64, 2.76, 6.50, 3.80, 3.22, gujarat-borosil-ltd
532646, 325.50, 4.06, 12.55, 2.55, 6.57, uniply-industries-ltd
532980, 327.10, 1.66, 12.89, 3.45, 7.84, gokul-refoils--solvent-ltd
512229, 335.93, 0.17, 9.55, 7.81, 2.17, veritas-(india)-ltd
532983, 336.68, 0.26, 2.35, 0.79, 8.57, rpg-life-sciences-ltd
517344, 340.05, --, 10.66, 6.89, 7.44, mindteck-(india)-ltd
531717, 344.12, 1.02, 30.49, 27.47, 5.74, vidhi-dyestuffs-manufacturing-ltd
518091, 350.14, 2.47, 15.55, 21.57, 27.86, anjani-portland-cement-ltd
538834, 351.54, --, --, --, 0.13, meenakshi-enterprises-ltd
532790, 352.64, --, --, --, 1.09, tanla-solutions-ltd
508807, 358.67, --, 2.16, 1.67, -0.45, ist-ltd
531859, 358.86, 1.77, 9.40, 14.19, 6.51, oriental-veneer-products-ltd
500119, 361.39, 3.61, 5.17, -2.52, 25.04, dhampur-sugar-mills-ltd
502137, 362.58, 0.65, 11.87, 8.11, 93.40, deccan-cements-ltd
532543, 365.05, 0.09, 10.26, 3.96, 2.84, gp-petroleums-limited
524764, 376.73, 0.85, 2.41, -9.72, 2.86, nutraplus-india-limited
501423, 378.49, 0.89, 14.61, 16.62, 31.84, shaily-engineering-plastics-ltd
514010, 383.81, 2.14, 7.63, -6.43, 0.77, himachal-fibres-ltd
504369, 387.88, --, --, --, -0.04, grandma-trading--agencies-ltd
504879, 388.83, 0.16, 10.99, 7.92, 2.47, orient-abrasives-ltd
522295, 389.10, 0.08, 24.23, 18.95, 27.70, control-print-ltd
524174, 393.89, 0.52, 27.26, 37.99, 9.98, kesar-petroproducts-ltd
532888, 404.90, 0.56, 9.21, 4.91, 26.75, asian-granito-india-ltd
526821, 406.61, 0.01, 13.34, 17.08, 11.33, dai-ichi-karkaria-ltd
500052, 414.76, 0.37, 11.43, 4.78, 1.25, bhansali-engineering-polymers-ltd
533470, 419.90, 1.34, 13.69, -0.87, 19.63, rushil-decor-ltd
503101, 421.82, --, 9.70, 7.09, 2.64, marathon-nextgen-realty-ltd
517330, 447.34, 0.92, 21.48, 17.56, 12.56, cmi-ltd
502168, 461.87, 1.05, 16.05, 5.98, 20.08, ncl-industries-ltd
530377, 483.52, 0.70, 10.77, 7.77, 0.61, nila-infrastructures-ltd
533317, 484.61, 1.00, 9.79, 11.00, 14.06, omkar-speciality-chemicals-ltd
508814, 497.86, 0.96, 11.93, 9.83, 62.97, cosmo-films-ltd
532320, 504.80, 0.18, --, --, -0.01, vaarad-ventures-ltd
532663, 529.60, --, --, --, 10.60, sasken-communication-technologies-ltd
505710, 531.62, 0.23, 22.14, 15.04, 3.26, grauer--weil-(india)-ltd
500097, 571.84, 1.79, 6.16, 0.32, 13.95, dalmia-bharat-sugar-and-industries-ltd
530961, 573.31, 1.53, 15.46, 8.74, 0.65, vikas-globalone-ltd
523301, 575.29, 1.37, 22.32, 28.27, 94.25, tcpl-packaging-ltd
534312, 576.21, 0.04, 33.12, 22.13, 11.20, mt-educare-ltd
532864, 582.04, 0.29, 9.42, 7.79, 5.19, nelcast-ltd
532760, 589.26, 0.52, 13.23, 9.68, 18.97, deep-industries-ltd
530299, 593.49, 0.17, 10.17, 6.64, 36.14, kothari-products-ltd
523660, 637.73, 0.12, 28.53, 19.89, 8.02, waterbase-ltd
530441, 641.25, --, --, --, 0.00, mahanivesh-(india)-ltd
532783, 692.55, 3.05, 10.83, 10.15, 47.88, lt-foods-ltd
532815, 698.80, 0.60, 20.99, 13.83, 101.90, sms-pharmaceuticals-ltd
